Date,Price,MA_Small,MA_Medium,MA_Large,MA_Slope
2016-09-09 01:00:00,2178.6,2183.46,2182.82,2178.61,0.287348
2016-09-09 05:00:00,2176.4,2182.77,2182.67,2178.93,0.286835
2016-09-09 09:00:00,2165.6,2181.31,2182.02,2178.82,0.286045
2016-09-09 13:00:00,2149.2,2178.7,2180.54,2178.28,0.284947
2016-09-09 17:00:00,2122.2,2174.26,2177.72,2176.95,0.283067
2016-09-11 21:00:00,2119.8,2169.91,2174.81,2175.52,0.281301
2016-09-12 01:00:00,2113,2164.71,2171.48,2174.05,0.279658
2016-09-12 05:00:00,2110.6,2159.37,2167.87,2172.65,0.277994
2016-09-12 09:00:00,2119.8,2154.64,2164.71,2171.46,0.276494
2016-09-12 13:00:00,2144.6,2151.49,2162.74,2170.89,0.275557
2016-09-12 17:00:00,2158.8,2149.77,2161.46,2170.68,0.274815
2016-09-12 21:00:00,2154.6,2147.86,2160.04,2170.34,0.273983
2016-09-13 01:00:00,2154.4,2146.11,2158.79,2169.81,0.273155
2016-09-13 05:00:00,2145.2,2143.77,2156.86,2169.03,0.272082
2016-09-13 09:00:00,2142.8,2141.21,2154.83,2168.09,0.271081
2016-09-13 13:00:00,2122.4,2137.36,2151.8,2166.6,0.269863
2016-09-13 17:00:00,2132.4,2134.99,2149.11,2165.34,0.268706
2016-09-13 21:00:00,2132.8,2133.81,2146.73,2164.11,0.267806
2016-09-14 01:00:00,2132.8,2134.57,2144.42,2162.91,0.26697
2016-09-14 05:00:00,2133.8,2135.57,2142.28,2161.76,0.266163
2016-09-14 09:00:00,2132.4,2136.96,2140.1,2160.58,0.265251
2016-09-14 13:00:00,2131.4,2138.44,2137.86,2159.38,0.26429
2016-09-14 17:00:00,2121.4,2138.56,2135.24,2157.91,0.263168
2016-09-14 21:00:00,2121.8,2136.93,2133.15,2156.42,0.261944
2016-09-15 01:00:00,2119.6,2134.13,2131.74,2154.89,0.260441
2016-09-15 05:00:00,2123.4,2131.9,2131.8,2153.4,0.259032
2016-09-15 09:00:00,2122.6,2129.63,2131.93,2151.8,0.257631
2016-09-15 13:00:00,2137.6,2129.09,2133.1,2150.6,0.256629
2016-09-15 17:00:00,2142.6,2129.07,2134.63,2149.51,0.255781
2016-09-15 21:00:00,2139.6,2130.3,2135.57,2148.36,0.254583
2016-09-16 01:00:00,2140.6,2130.89,2135.38,2147.26,0.253498
2016-09-16 05:00:00,2137.6,2131.23,2134.37,2146.19,0.252254
2016-09-16 09:00:00,2139.8,2131.73,2133.67,2145.04,0.250992
2016-09-16 13:00:00,2134.2,2131.76,2132.7,2143.76,0.249543
2016-09-16 17:00:00,2138.6,2132.2,2132.39,2142.57,0.248298
2016-09-18 21:00:00,2143.6,2133.07,2132.43,2141.44,0.247091
2016-09-19 01:00:00,2145.2,2134.77,2133.51,2140.5,0.245701
2016-09-19 05:00:00,2148.2,2136.66,2134.27,2139.67,0.244397
2016-09-19 09:00:00,2147.4,2138.64,2134.96,2138.89,0.243091
2016-09-19 13:00:00,2140.2,2139.84,2135.31,2137.94,0.241637
2016-09-19 17:00:00,2139.8,2141.07,2135.6,2136.97,0.240118
2016-09-19 21:00:00,2140.4,2141.27,2135.98,2136.07,0.238959
2016-09-20 01:00:00,2142.4,2141.26,2136.5,2135.49,0.237852
2016-09-20 05:00:00,2143.2,2141.51,2137.54,2135.34,0.236727
2016-09-20 09:00:00,2146.6,2141.94,2138.72,2135.95,0.235715
2016-09-20 13:00:00,2137.8,2141.96,2139.59,2136.4,0.234565
2016-09-20 17:00:00,2135.8,2141.67,2140.18,2136.97,0.233221
2016-09-20 21:00:00,2138.6,2141.99,2140.94,2137.67,0.231817
2016-09-21 01:00:00,2144.2,2142.39,2141.26,2138.28,0.230359
2016-09-21 05:00:00,2145.4,2142.51,2141.39,2138.3,0.228898
2016-09-21 09:00:00,2142.4,2142.31,2141.52,2137.89,0.227332
2016-09-21 13:00:00,2141.4,2141.83,2141.56,2137.56,0.225797
2016-09-21 17:00:00,2161.8,2142.86,2142.71,2137.74,0.224528
2016-09-21 21:00:00,2159.8,2144.26,2143.67,2138.11,0.223515
2016-09-22 01:00:00,2160.8,2145.76,2144.93,2138.56,0.222317
2016-09-22 05:00:00,2162.6,2147.34,2146.08,2139.56,0.221117
2016-09-22 09:00:00,2171.6,2149.43,2147.41,2140.54,0.219991
2016-09-22 13:00:00,2174.8,2151.69,2148.82,2141.59,0.218863
2016-09-22 17:00:00,2174.4,2153.67,2150.07,2142.63,0.217761
2016-09-22 21:00:00,2173.2,2156.2,2151.3,2143.62,0.216393
2016-09-23 01:00:00,2173.4,2158.89,2152.88,2144.64,0.215303
2016-09-23 05:00:00,2169.6,2161.1,2154.3,2145.6,0.214232
2016-09-23 09:00:00,2171.8,2163.07,2155.79,2146.86,0.213205
2016-09-23 13:00:00,2167.8,2164.67,2157,2148.01,0.212107
2016-09-23 17:00:00,2163,2166.14,2157.94,2149.1,0.210889
2016-09-25 21:00:00,2164.2,2167.77,2158.78,2150.12,0.20984
2016-09-26 01:00:00,2161,2167.71,2159.89,2151.07,0.208666
2016-09-26 05:00:00,2152.8,2167.21,2160.7,2151.46,0.207259
2016-09-26 09:00:00,2153.4,2166.69,2161.4,2151.73,0.205959
2016-09-26 13:00:00,2149.2,2165.73,2161.64,2151.97,0.204598
2016-09-26 17:00:00,2145.2,2163.84,2161.63,2152.08,0.203017
2016-09-26 21:00:00,2140.6,2161.4,2161.54,2152.16,0.201383
2016-09-27 01:00:00,2157.8,2160.21,2162.32,2152.61,0.199992
2016-09-27 05:00:00,2150.6,2158.6,2161.79,2153.02,0.19847
2016-09-27 09:00:00,2145.4,2156.6,2161.1,2153.19,0.196821
2016-09-27 13:00:00,2157.6,2155.74,2160.95,2153.54,0.195493
2016-09-27 17:00:00,2157.6,2154.73,2160.71,2153.85,0.194306
2016-09-27 21:00:00,2156.4,2153.91,2159.99,2154.05,0.193437
2016-09-28 01:00:00,2155.2,2153.36,2159.06,2154.25,0.192571
2016-09-28 05:00:00,2160.8,2153.11,2158.41,2154.76,0.191871
2016-09-28 09:00:00,2157.8,2152.89,2157.68,2155.21,0.191132
2016-09-28 13:00:00,2155,2153.04,2156.8,2155.57,0.190417
2016-09-28 17:00:00,2168.2,2154.1,2156.73,2156.22,0.189955
2016-09-28 21:00:00,2171.2,2155.67,2156.7,2156.92,0.189647
2016-09-29 01:00:00,2171.4,2157.54,2156.88,2157.54,0.189346
2016-09-29 05:00:00,2169.4,2159.6,2157.18,2158.33,0.188902
2016-09-29 09:00:00,2165.6,2160.16,2157.25,2159.07,0.188391
2016-09-29 13:00:00,2152.2,2160.27,2156.83,2159.41,0.187619
2016-09-29 17:00:00,2153.2,2160.83,2156.85,2159.64,0.186941
2016-09-29 21:00:00,2147.2,2160.09,2156.55,2159.68,0.186057
2016-09-30 01:00:00,2147.6,2159.37,2156.48,2159.81,0.185279
2016-09-30 05:00:00,2149.8,2158.9,2156.7,2160.02,0.184576
2016-09-30 09:00:00,2156.4,2158.99,2157.45,2159.89,0.183958
2016-09-30 13:00:00,2167.6,2159.47,2157.91,2160.09,0.183558
2016-09-30 17:00:00,2162.4,2159.8,2158.48,2160.13,0.183049
2016-10-02 21:00:00,2166.6,2160.63,2159.49,2160.22,0.182707
2016-10-03 01:00:00,2166.6,2160.51,2159.91,2160.1,0.182451
2016-10-03 05:00:00,2166.6,2160.19,2160.34,2159.9,0.182236
2016-10-03 09:00:00,2158.6,2159.27,2160.45,2159.5,0.181888
2016-10-03 13:00:00,2156.4,2158.34,2160.5,2159.08,0.181437
2016-10-03 17:00:00,2159.8,2157.93,2160.46,2158.74,0.181085
2016-10-03 21:00:00,2161.2,2158.57,2160.62,2158.53,0.180749
2016-10-04 01:00:00,2160.8,2159.11,2160.9,2158.26,0.180368
2016-10-04 05:00:00,2163.4,2160.27,2160.67,2158.14,0.180064
2016-10-04 09:00:00,2159.6,2161.13,2160.11,2158.06,0.179583
2016-10-04 13:00:00,2151.8,2161.27,2159.18,2157.75,0.178999
2016-10-04 17:00:00,2148.8,2160.73,2158.2,2157.45,0.178189
2016-10-04 21:00:00,2146.8,2159.24,2157.3,2157.3,0.177391
2016-10-05 01:00:00,2149.4,2158.31,2157.17,2157.19,0.17663
2016-10-05 05:00:00,2150.2,2157.14,2157.03,2157.22,0.175919
2016-10-05 09:00:00,2154.2,2156.26,2157.36,2157.45,0.175154
2016-10-05 13:00:00,2159.8,2155.77,2157.94,2157.92,0.174454
2016-10-05 17:00:00,2158.8,2155.79,2158.37,2157.95,0.173893
2016-10-05 21:00:00,2158.2,2155.91,2158.46,2158.14,0.173343
2016-10-06 01:00:00,2157.2,2155.73,2157.96,2158.43,0.172744
2016-10-06 05:00:00,2159.4,2155.6,2157.82,2158.48,0.172136
2016-10-06 09:00:00,2155.8,2155.24,2157.3,2158.43,0.171483
2016-10-06 13:00:00,2159.2,2154.94,2156.95,2158.51,0.170845
2016-10-06 17:00:00,2160.8,2155.03,2156.68,2158.64,0.170309
2016-10-06 21:00:00,2155.8,2155.31,2156.54,2158.52,0.169822
2016-10-07 01:00:00,2157.2,2155.91,2156.58,2158.51,0.16936
2016-10-07 05:00:00,2157.2,2156.66,2156.46,2158.56,0.168874
2016-10-07 09:00:00,2162.4,2157.59,2156.51,2158.41,0.168503
2016-10-07 13:00:00,2146.6,2157.33,2155.84,2157.8,0.167622
2016-10-07 17:00:00,2150.6,2157.07,2155.23,2157.28,0.166761
2016-10-09 21:00:00,2156.2,2156.81,2155.07,2156.95,0.166122
2016-10-10 01:00:00,2156.4,2156.64,2155.29,2156.72,0.165437
2016-10-10 05:00:00,2156.6,2156.53,2155.66,2156.83,0.164785
2016-10-10 09:00:00,2162.8,2156.93,2156.42,2157.07,0.164322
2016-10-10 13:00:00,2163.4,2157.21,2157.09,2157.47,0.163916
2016-10-10 17:00:00,2164,2157.8,2157.74,2157.89,0.16353
2016-10-10 21:00:00,2164.6,2158.19,2158.24,2158.26,0.163272
2016-10-11 01:00:00,2159.8,2158.11,2158.24,2158.34,0.162878
2016-10-11 05:00:00,2157.2,2158.21,2158.16,2158.08,0.162447
2016-10-11 09:00:00,2157.6,2158.24,2158.13,2157.96,0.162152
2016-10-11 13:00:00,2141.2,2157.1,2157.37,2157.32,0.161436
2016-10-11 17:00:00,2138,2155.36,2156.35,2156.61,0.16077
2016-10-11 21:00:00,2142.2,2155.04,2155.7,2156,0.160058
2016-10-12 01:00:00,2141.4,2154.39,2154.86,2155.57,0.159298
2016-10-12 05:00:00,2136.8,2153,2153.71,2155.08,0.158441
2016-10-12 09:00:00,2135.4,2151.5,2152.74,2154.47,0.157578
2016-10-12 13:00:00,2140.4,2150.34,2151.94,2153.95,0.156902
2016-10-12 17:00:00,2133,2148.21,2150.79,2153.25,0.156114
2016-10-12 21:00:00,2133.6,2146.09,2149.42,2152.51,0.155362
2016-10-13 01:00:00,2124.2,2143.24,2148.35,2151.62,0.154399
2016-10-13 05:00:00,2123.4,2140.3,2147.06,2150.91,0.153365
2016-10-13 09:00:00,2121.4,2137.56,2145.4,2150.23,0.152224
2016-10-13 13:00:00,2128,2135.47,2144.05,2149.76,0.151176
2016-10-13 17:00:00,2130.2,2133.51,2142.79,2149.28,0.150218
2016-10-13 21:00:00,2127.6,2132.54,2141.11,2148.71,0.149262
2016-10-14 01:00:00,2132.2,2132.13,2139.63,2148.16,0.148388
2016-10-14 05:00:00,2134.8,2131.6,2138.24,2147.54,0.147537
2016-10-14 09:00:00,2140.2,2131.51,2137.08,2147.07,0.146622
2016-10-14 13:00:00,2135.2,2131.4,2135.9,2146.5,0.145498
2016-10-14 17:00:00,2130.8,2131.07,2134.65,2145.84,0.144265
2016-10-16 21:00:00,2127,2130.11,2133.19,2145.03,0.14291
2016-10-17 01:00:00,2125,2129.54,2132.42,2144.26,0.14138
2016-10-17 05:00:00,2125.4,2128.96,2131.82,2143.41,0.139798
2016-10-17 09:00:00,2130.6,2129.41,2131.27,2142.66,0.138357
2016-10-17 13:00:00,2126.6,2129.64,2130.56,2141.93,0.136826
2016-10-17 17:00:00,2126.6,2130.01,2130.08,2141.16,0.135321
2016-10-17 21:00:00,2131.2,2130.24,2129.88,2140.52,0.133611
2016-10-18 01:00:00,2133.2,2130.46,2129.53,2139.79,0.131971
2016-10-18 05:00:00,2138,2131.2,2129.77,2139.57,0.130463
2016-10-18 09:00:00,2141.6,2131.87,2130.15,2139.35,0.128876
2016-10-18 13:00:00,2140.4,2132.27,2130.92,2138.95,0.127299
2016-10-18 17:00:00,2136.6,2132.01,2131.55,2138.46,0.125562
2016-10-18 21:00:00,2136.6,2132.11,2132.28,2137.96,0.123873
2016-10-19 01:00:00,2139,2132.7,2132.8,2137.36,0.122208
2016-10-19 05:00:00,2135.6,2133.31,2133.06,2136.66,0.120493
2016-10-19 09:00:00,2140.4,2134.41,2133.67,2136.07,0.119011
2016-10-19 13:00:00,2145,2135.81,2134.28,2135.59,0.117583
2016-10-19 17:00:00,2142.6,2136.67,2134.65,2135.16,0.116108
2016-10-19 21:00:00,2144.6,2137.96,2134.86,2134.84,0.114509
2016-10-20 01:00:00,2145.4,2139.3,2135.34,2134.54,0.112958
2016-10-20 05:00:00,2143.6,2140.19,2135.95,2134.6,0.111195
2016-10-20 09:00:00,2140,2140.67,2136.57,2134.64,0.109373
2016-10-20 13:00:00,2141.8,2140.94,2137.37,2134.64,0.10752
2016-10-20 17:00:00,2141,2140.9,2138.11,2134.63,0.105744
2016-10-20 21:00:00,2139,2140.8,2138.51,2134.68,0.104144
2016-10-21 01:00:00,2137.2,2140.84,2139.02,2134.72,0.102585
2016-10-21 05:00:00,2133.4,2140.61,2139.34,2134.55,0.100914
2016-10-21 09:00:00,2131.4,2140.07,2139.35,2134.51,0.0991367
2016-10-21 13:00:00,2135.8,2140.09,2139.48,2134.56,0.0974415
2016-10-21 17:00:00,2140,2140.06,2139.57,2134.96,0.0956137
2016-10-23 21:00:00,2141.4,2139.8,2139.56,2135.41,0.0938338
2016-10-24 01:00:00,2141.8,2139.74,2139.63,2135.92,0.0924648
2016-10-24 05:00:00,2148.6,2140.03,2140.2,2136.43,0.0912808
2016-10-24 09:00:00,2149.2,2140.3,2140.8,2136.91,0.0901871
2016-10-24 13:00:00,2146.6,2140.51,2141.16,2137.38,0.0890153
2016-10-24 17:00:00,2149.8,2141.21,2141.84,2137.82,0.0879217
2016-10-24 21:00:00,2149.8,2141.79,2142.29,2138.2,0.0867661
2016-10-25 01:00:00,2151.4,2142.53,2142.59,2138.48,0.0855111
2016-10-25 05:00:00,2153.4,2143.56,2143.1,2138.93,0.0843788
2016-10-25 09:00:00,2150.4,2144.5,2143.38,2139.43,0.0832006
2016-10-25 13:00:00,2142.8,2145.17,2143.26,2139.82,0.0818164
2016-10-25 17:00:00,2140.2,2145.8,2143.1,2140.2,0.0803582
2016-10-25 21:00:00,2137.4,2145.91,2142.97,2140.5,0.0788425
2016-10-26 01:00:00,2137.2,2145.71,2142.75,2140.66,0.0773067
2016-10-26 05:00:00,2134,2145.19,2142.42,2140.85,0.0757672
2016-10-26 09:00:00,2134.2,2144.64,2142.19,2141.04,0.0741873
2016-10-26 13:00:00,2140.4,2144.06,2142.34,2141.27,0.072789
2016-10-26 17:00:00,2137.8,2143.24,2142.55,2141.38,0.0713253
2016-10-26 21:00:00,2134.8,2142.4,2142.71,2141.3,0.0696933
2016-10-27 01:00:00,2135.8,2141.4,2142.71,2141.16,0.0682719
2016-10-27 05:00:00,2135.8,2140.4,2142.51,2141.05,0.0668391
2016-10-27 09:00:00,2147.4,2140.11,2142.8,2141.32,0.0657074
2016-10-27 13:00:00,2136,2138.87,2142.52,2141.3,0.0644945
2016-10-27 17:00:00,2131.6,2137.53,2141.71,2141.12,0.0631807
2016-10-27 21:00:00,2131.8,2136.74,2140.89,2141.02,0.0621617
2016-10-28 01:00:00,2130.4,2136.04,2140.11,2140.77,0.0606636
2016-10-28 05:00:00,2125.6,2135.2,2138.96,2140.29,0.0571926
2016-10-28 09:00:00,2131.6,2134.8,2138.1,2140.01,0.0544749
2016-10-28 13:00:00,2138.4,2135.11,2137.48,2139.86,0.0519639
2016-10-28 17:00:00,2127.8,2134.66,2136.26,2139.42,0.0493267
2016-10-30 21:00:00,2123.6,2133.46,2134.98,2138.92,0.0461848
2016-10-31 01:00:00,2132.2,2133.06,2134.48,2138.72,0.0429482
2016-10-31 05:00:00,2131.6,2132.83,2134.07,2138.47,0.0398304
2016-10-31 09:00:00,2131.4,2132.51,2133.78,2138.23,0.0367247
2016-10-31 13:00:00,2129.2,2132.04,2133.4,2137.98,0.0334707
2016-10-31 17:00:00,2127.4,2130.61,2133.09,2137.74,0.0298289
2016-10-31 21:00:00,2125.2,2129.84,2132.66,2137.53,0.025922
2016-11-01 01:00:00,2131.6,2129.84,2132.24,2137.54,0.0222764
2016-11-01 05:00:00,2128.6,2129.61,2131.8,2137.36,0.0188393
2016-11-01 09:00:00,2128.6,2129.49,2131.5,2137.07,0.0154591
2016-11-01 13:00:00,2109.8,2128.36,2130.27,2136.28,0.0117706
2016-11-01 17:00:00,2106.2,2126.54,2128.86,2135.39,0.00808366
2016-11-01 21:00:00,2106.6,2124.27,2126.91,2134.34,0.00469944
2016-11-02 01:00:00,2099.8,2122.27,2125.19,2133.11,0.00105478
2016-11-02 05:00:00,2102.4,2120.76,2123.8,2132,-0.00232735
2016-11-02 09:00:00,2105.6,2118.86,2122.55,2130.9,-0.00556597
2016-11-02 13:00:00,2103.2,2116.83,2121.26,2129.73,-0.00872243
2016-11-02 17:00:00,2094,2114.16,2119.75,2128.3,-0.011812
2016-11-02 21:00:00,2097,2111.86,2118.1,2126.88,-0.0144959
2016-11-03 01:00:00,2091.4,2109.29,2115.87,2125.41,-0.017428
2016-11-03 05:00:00,2094,2107.06,2114.26,2124.19,-0.0203326
2016-11-03 09:00:00,2101.4,2104.9,2113.2,2123.22,-0.0230415
2016-11-03 13:00:00,2092.2,2102.3,2111.3,2122.09,-0.0259454
2016-11-03 17:00:00,2087.4,2099.36,2109.19,2120.84,-0.0286193
2016-11-03 21:00:00,2088,2097.8,2107.12,2119.69,-0.031227
2016-11-04 01:00:00,2088.6,2096.54,2105.19,2118.55,-0.0338013
2016-11-04 05:00:00,2088,2095.21,2103.31,2117.24,-0.0363874
2016-11-04 09:00:00,2090.4,2094.54,2101.66,2116.06,-0.0390061
2016-11-04 13:00:00,2096,2094.09,2099.96,2115.09,-0.0414067
2016-11-04 17:00:00,2084.8,2092.6,2097.88,2113.81,-0.0439012
2016-11-06 22:00:00,2109.8,2093.07,2096.98,2113.16,-0.0458644
2016-11-07 02:00:00,2108.6,2094.11,2096.92,2112.2,-0.0478486
2016-11-07 06:00:00,2114,2095.33,2097.3,2111.64,-0.0496687
2016-11-07 10:00:00,2112.6,2096.84,2097.58,2111.17,-0.0515387
2016-11-07 14:00:00,2126.4,2099.16,2098.85,2111.03,-0.0531011
2016-11-07 18:00:00,2133.4,2101.44,2100.32,2111.11,-0.0545047
2016-11-07 22:00:00,2126.6,2103.9,2101.32,2111.14,-0.0561696
2016-11-08 02:00:00,2130.4,2106.97,2102.62,2111.11,-0.0578078
2016-11-08 06:00:00,2131.6,2110.09,2104.41,2110.93,-0.0596051
2016-11-08 10:00:00,2127.4,2112.86,2105.86,2110.93,-0.0614423
2016-11-08 14:00:00,2145.6,2116.97,2108.44,2111.47,-0.0630733
2016-11-08 18:00:00,2138.4,2120.4,2110.55,2111.63,-0.0647125
2016-11-08 22:00:00,2125.8,2122.53,2111.71,2111.49,-0.0667501
2016-11-09 02:00:00,2041.6,2119.44,2109.3,2109.24,-0.0706232
2016-11-09 06:00:00,2100.5,2118.78,2109.93,2108.52,-0.0732754
2016-11-09 10:00:00,2113.6,2119.14,2111.15,2108.18,-0.0756931
2016-11-09 14:00:00,2158.4,2122.31,2114.47,2109.01,-0.0768469
2016-11-09 18:00:00,2163.4,2125.94,2118.06,2109.8,-0.0778204
2016-11-09 22:00:00,2160.4,2128.36,2121.4,2110.6,-0.0788892
2016-11-10 02:00:00,2169.9,2130.97,2124.91,2111.63,-0.0797222
2016-11-10 06:00:00,2177.6,2134.61,2129.33,2113.32,-0.0803571
2016-11-10 10:00:00,2173.8,2137.71,2132.38,2115.02,-0.0811375
2016-11-10 14:00:00,2168.8,2140.37,2135.25,2116.57,-0.0821541
2016-11-10 18:00:00,2167.2,2143.21,2137.78,2118.26,-0.0830938
2016-11-10 22:00:00,2165.2,2144.61,2140.29,2119.82,-0.0840715
2016-11-11 02:00:00,2167.6,2146.7,2142.25,2121.38,-0.0850833
2016-11-11 06:00:00,2163.6,2149.4,2143.69,2122.89,-0.0860879
2016-11-11 10:00:00,2161.6,2157.97,2145.35,2124.58,-0.0868333
2016-11-11 14:00:00,2159.2,2162.16,2146.72,2126.13,-0.0874501
2016-11-11 18:00:00,2162.4,2165.65,2148.19,2127.91,-0.0879379
2016-11-13 22:00:00,2168.2,2166.35,2150.13,2129.76,-0.0882515
2016-11-14 02:00:00,2175,2167.18,2151.53,2131.6,-0.0883294
2016-11-14 06:00:00,2172.2,2168.02,2153.14,2133.6,-0.0885339
2016-11-14 10:00:00,2169.6,2168,2155.23,2135.66,-0.0887165
2016-11-14 14:00:00,2158.6,2166.64,2160.8,2137.42,-0.0889875
2016-11-14 18:00:00,2163.4,2165.9,2163.8,2139.29,-0.0892601
2016-11-14 22:00:00,2165.2,2165.64,2166.25,2141.22,-0.0895142
2016-11-15 02:00:00,2168,2165.7,2166.71,2143.16,-0.0896924
2016-11-15 06:00:00,2168,2165.9,2166.93,2144.96,-0.0896873
2016-11-15 10:00:00,2168,2165.93,2167.29,2147.04,-0.0896674
2016-11-15 14:00:00,2167.8,2166.23,2167.19,2148.49,-0.0895254
2016-11-15 18:00:00,2181.6,2167.66,2167.38,2150.32,-0.0891298
2016-11-15 22:00:00,2184.6,2169.47,2167.9,2152.08,-0.0886832
2016-11-16 02:00:00,2182,2170.87,2168.52,2153.81,-0.0883172
2016-11-16 06:00:00,2177.4,2171.53,2169.01,2155.09,-0.0880109
2016-11-16 10:00:00,2172.6,2171.36,2169.36,2156.07,-0.0876897
2016-11-16 14:00:00,2174,2171.49,2169.67,2157.26,-0.0875016
2016-11-16 18:00:00,2174.6,2171.84,2170.19,2158.36,-0.087266
2016-11-16 22:00:00,2179.2,2173.31,2171.03,2159.55,-0.0869829
2016-11-17 02:00:00,2177.6,2174.33,2171.9,2160.81,-0.0866813
2016-11-17 06:00:00,2176.6,2175.14,2172.58,2161.58,-0.086126
2016-11-17 10:00:00,2176.4,2175.74,2172.97,2162.53,-0.0854972
2016-11-17 14:00:00,2184.8,2176.94,2173.44,2164.01,-0.0848202
2016-11-17 18:00:00,2186.4,2178.26,2174.11,2167.63,-0.0841036
2016-11-17 22:00:00,2183.2,2179.36,2174.76,2169.69,-0.083574
2016-11-18 02:00:00,2183.8,2179.51,2175.96,2171.45,-0.0829722
2016-11-18 06:00:00,2181.2,2179.27,2176.81,2172.02,-0.0824338
2016-11-18 10:00:00,2186.2,2179.57,2177.81,2172.59,-0.0816581
2016-11-18 14:00:00,2182.4,2179.93,2178.5,2173.14,-0.0811846
2016-11-18 18:00:00,2182,2180.6,2179.16,2173.44,-0.0808161
2016-11-20 22:00:00,2183.8,2181.3,2179.91,2173.59,-0.0802067
2016-11-21 02:00:00,2186,2182.11,2180.78,2173.9,-0.0795456
2016-11-21 06:00:00,2183.4,2182.41,2180.87,2174.26,-0.0788531
2016-11-21 10:00:00,2188,2183.16,2181.03,2174.78,-0.0781622
2016-11-21 14:00:00,2195.2,2184.49,2181.66,2175.53,-0.0772636
2016-11-21 18:00:00,2195,2185.81,2182.5,2176.22,-0.0763549
2016-11-21 22:00:00,2199.6,2186.87,2183.78,2177.12,-0.0753705
2016-11-22 02:00:00,2203,2188.06,2185.16,2178.15,-0.0743477
2016-11-22 06:00:00,2201.6,2189.37,2186.45,2179.21,-0.073435
2016-11-22 10:00:00,2199.2,2190.47,2187.4,2180.13,-0.0725418
2016-11-22 14:00:00,2196.6,2191.57,2188.3,2180.85,-0.0716925
2016-11-22 18:00:00,2203.2,2192.79,2189.57,2181.55,-0.0706361
2016-11-22 22:00:00,2203,2194.26,2190.84,2182.32,-0.0696609
2016-11-23 02:00:00,2202.8,2195.74,2191.7,2183.15,-0.0686599
2016-11-23 06:00:00,2202.2,2197.06,2192.45,2184.24,-0.0675423
2016-11-23 10:00:00,2198,2197.91,2193.15,2185.11,-0.066534
2016-11-23 14:00:00,2200.8,2199.16,2193.96,2185.99,-0.065388
2016-11-23 18:00:00,2202,2200.16,2194.95,2186.85,-0.0641864
2016-11-23 22:00:00,2200.8,2200.56,2195.65,2187.66,-0.0630405
2016-11-24 02:00:00,2201,2200.99,2196.53,2188.49,-0.0618926
2016-11-24 06:00:00,2202.8,2201.21,2197.52,2189.37,-0.0607469
2016-11-24 10:00:00,2203.6,2201.26,2198.47,2189.91,-0.0595954
2016-11-24 14:00:00,2207.4,2201.67,2199.49,2190.49,-0.0584879
2016-11-24 18:00:00,2207,2202.23,2200.61,2191.11,-0.057396
2016-11-24 22:00:00,2208,2203.04,2201.56,2191.88,-0.0563032
2016-11-25 02:00:00,2205,2203.17,2202.03,2192.69,-0.0552919
2016-11-25 06:00:00,2206.4,2203.41,2202.57,2193.49,-0.0541478
2016-11-25 10:00:00,2206.4,2203.67,2202.9,2194.29,-0.0530354
2016-11-25 14:00:00,2211.4,2204.33,2203.3,2195.09,-0.0517244
2016-11-25 18:00:00,2212,2205.33,2203.79,2195.95,-0.0503834
2016-11-27 22:00:00,2206.4,2205.73,2204.13,2196.7,-0.0491151
2016-11-28 02:00:00,2208.8,2206.21,2204.71,2197.51,-0.0478617
2016-11-28 06:00:00,2205.4,2206.54,2204.82,2198.02,-0.0466274
2016-11-28 10:00:00,2206.8,2206.96,2205,2198.53,-0.0454119
2016-11-28 14:00:00,2207.8,2207.31,2205.24,2199.15,-0.0443517
2016-11-28 18:00:00,2201,2207.13,2205.18,2199.58,-0.0433314
2016-11-28 22:00:00,2201.4,2206.7,2205.34,2200.08,-0.0424002
2016-11-29 02:00:00,2200.8,2206.26,2205.34,2200.45,-0.0414057
2016-11-29 06:00:00,2205.8,2206.1,2205.52,2201.04,-0.0403481
2016-11-29 10:00:00,2202,2205.89,2205.58,2201.54,-0.0393509
2016-11-29 14:00:00,2208.2,2206.01,2205.92,2202.15,-0.0382332
2016-11-29 18:00:00,2204.2,2205.86,2205.99,2202.6,-0.0371182
2016-11-29 22:00:00,2204.4,2205.36,2206.03,2203.13,-0.0360099
2016-11-30 02:00:00,2202.4,2204.67,2205.79,2203.48,-0.0348999
2016-11-30 06:00:00,2207,2204.71,2205.79,2203.78,-0.0336811
2016-11-30 10:00:00,2210.6,2204.84,2205.91,2204.17,-0.0323867
2016-11-30 14:00:00,2206.8,2204.94,2206,2204.35,-0.0314041
2016-11-30 18:00:00,2199.2,2204.4,2205.66,2204.26,-0.0304572
2016-11-30 22:00:00,2199.4,2203.8,2205.32,2204.2,-0.0295085
2016-12-01 02:00:00,2200.4,2203.76,2204.8,2204.23,-0.0285086
2016-12-01 06:00:00,2196.4,2203.4,2204.06,2204.22,-0.0275849
2016-12-01 10:00:00,2202.2,2203.5,2203.86,2204.2,-0.0266759
2016-12-01 14:00:00,2191.4,2202.47,2203.03,2203.91,-0.0260122
2016-12-01 18:00:00,2192.2,2201.77,2202.4,2203.64,-0.0251693
2016-12-01 22:00:00,2190,2200.47,2201.6,2203.34,-0.0244102
2016-12-02 02:00:00,2190,2199.46,2200.75,2203.14,-0.0237434
2016-12-02 06:00:00,2186.2,2198.16,2200.05,2202.77,-0.0231112
