simulation_date,intial_date,final_date, initial_index, final_index, index_return, initial_porfolio, final_porfolio, portfolio_return,long_trades,good_long_trades,long_trades_profit,long_stop_loss,short_trades,good_short_trades,short_trades_profit,m_short_stop_loss, small_ma, medium_ma, large_ma, min_slope, sm_mode_up, small_ma, medium_ma, large_ma, min_slope, sm_mode_dn, slope_points, stop_loss
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1766.64,76.66%,404,294,1081.43,5,103,30,-314.79,2,21,3,7,0.0546,5,3,20,41,0.0469,1,259,0.072
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1762.81,76.28%,354,255,1294.21,6,153,40,-531.4,1,27,13,45,0.0804,7,6,34,26,0.0095,7,105,0.0667
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1762.6,76.26%,301,188,1079.9,19,109,27,-317.3,2,24,36,22,0.0067,5,5,48,32,0.0285,6,238,0.0468
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1762.62,76.26%,323,222,1127.02,3,278,95,-364.4,0,30,18,33,0.0315,7,5,13,11,0.0408,6,330,0.0789
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1760.55,76.06%,316,152,849.02,53,92,29,-88.47,6,8,2,50,0.0773,6,8,29,13,0.046,3,486,0.0212
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1759.45,75.95%,300,160,759.45,2,0,0,0,0,28,23,38,0.0335,6,30,48,36,0.0387,0,307,0.0533
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1756.07,75.61%,285,132,756.07,2,0,0,0,0,24,22,37,0.0458,6,5,28,48,0.0351,0,403,0.0734
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1756.03,75.60%,147,86,1251.38,2,91,28,-495.34,5,7,35,18,0.036,1,7,33,25,0.018,5,419,0.0582
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1753.4,75.34%,408,225,753.4,73,0,0,0,0,10,24,7,0.0864,5,24,6,64,0.0274,0,216,0.018
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1749.59,74.96%,161,72,749.59,68,0,0,0,0,25,17,35,0.0441,1,4,28,17,0.0183,0,344,0.0102
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1747.15,74.71%,127,70,747.15,5,0,0,0,0,19,11,39,0.0722,1,9,39,17,0.0494,0,299,0.062
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1746.75,74.67%,274,133,746.75,1,0,0,0,0,4,26,41,0.0274,5,25,10,24,0.0032,0,494,0.0845
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1743.14,74.31%,146,82,869.36,2,112,46,-126.22,1,21,40,30,0.0575,5,25,37,56,0.0113,7,344,0.0999
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1742.75,74.28%,256,162,742.75,1,0,0,0,0,30,35,27,0.0066,2,24,15,34,0.0189,0,83,0.0715
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1737.07,73.71%,280,204,1072.43,5,185,50,-335.36,1,30,5,12,0.0929,2,4,2,26,0.0471,4,259,0.0688
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1733.97,73.40%,168,59,733.97,106,0,0,0,0,26,9,42,0.0003,1,10,11,39,0.0331,0,455,0.0039
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1730.45,73.05%,587,388,722,5,214,87,8.46,0,16,11,13,0.0656,6,17,21,43,0.0444,7,231,0.0793
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1728.84,72.88%,183,92,728.84,3,0,0,0,0,9,19,46,0.0982,1,22,13,34,0.0432,0,495,0.0591
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1727.57,72.76%,469,236,845.84,32,109,45,-118.26,3,3,32,6,0.0871,5,3,41,9,0.0038,1,5,0.0445
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1727.01,72.70%,613,307,727.01,5,0,0,0,0,26,36,28,0.0206,4,22,2,18,0.0476,0,473,0.0326
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1725.39,72.54%,151,84,632.67,2,240,78,92.71,0,27,26,46,0.0139,5,4,15,28,0.0368,7,283,0.0768
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1724.49,72.45%,294,142,765.68,37,53,14,-41.19,18,16,20,24,0.0727,1,30,17,53,0.0426,2,481,0.0165
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1724.25,72.42%,288,143,950.62,21,111,38,-226.37,10,10,11,45,0.0176,6,11,19,29,0.0132,1,153,0.0327
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1723.2,72.32%,194,96,1110.98,1,142,83,-387.78,7,4,39,39,0.0761,5,25,4,5,0.006,2,257,0.0582
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1720.22,72.02%,295,157,720.22,6,0,0,0,0,5,27,33,0.0227,5,17,33,67,0.0175,0,18,0.0726
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1713.28,71.33%,392,237,713.28,106,0,0,0,0,26,9,17,0.0583,4,21,21,29,0.0365,0,129,0.0109
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1710.73,71.07%,242,167,710.73,6,0,0,0,0,30,12,15,0.0855,5,12,38,12,0.0497,0,404,0.0705
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1710.61,71.06%,261,138,873.4,1,109,61,-162.79,5,2,14,27,0.0658,1,28,16,10,0.0268,2,97,0.057
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1707.75,70.77%,364,161,707.75,1,0,0,0,0,7,14,34,0.0321,6,5,3,48,0.0385,0,413,0.0661
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1703.21,70.32%,669,443,853.19,99,60,22,-149.97,20,15,31,8,0.0215,4,25,35,34,0.0497,3,398,0.0154
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1697.69,69.77%,187,99,762.66,2,188,58,-64.98,1,4,29,22,0.0235,1,5,33,21,0.0463,4,178,0.0549
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1695.21,69.52%,196,107,838.54,7,175,56,-143.33,1,16,5,34,0.0219,5,2,33,16,0.0221,6,325,0.0544
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1693.15,69.32%,344,220,510.57,2,90,53,182.58,1,22,9,14,0.0423,3,29,40,19,0.0038,2,483,0.093
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1690.04,69.00%,269,147,690.04,4,0,0,0,0,7,30,12,0.0826,5,9,9,73,0.0265,0,265,0.0677
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1689.84,68.98%,289,176,689.84,82,0,0,0,0,19,8,2,0.0064,1,24,27,26,0.0204,0,34,0.0181
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1689.42,68.94%,385,242,757.02,2,56,23,-67.6,0,14,23,12,0.0451,6,11,50,18,0.0156,1,197,0.0769
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1685.25,68.52%,613,439,652.52,166,105,34,32.73,57,22,5,2,0.0736,4,19,20,46,0.0133,3,293,0.0071
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1685.24,68.52%,303,205,1088.07,4,83,23,-402.83,3,29,32,21,0.0186,5,27,40,46,0.003,5,240,0.0824
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1681.26,68.13%,257,159,957.64,69,185,56,-276.38,33,24,18,7,0.0143,5,4,18,43,0.0252,6,149,0.0201
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1679.71,67.97%,575,423,1073.6,16,49,13,-393.89,7,18,6,5,0.0281,6,25,11,73,0.0209,4,334,0.0408
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1677.22,67.72%,857,533,1255.98,3,188,87,-578.76,9,23,22,10,0.0612,7,22,44,14,0.0212,4,379,0.0665
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1677.02,67.70%,232,174,1117.79,10,114,42,-440.77,3,30,33,18,0.0757,2,21,25,33,0.0209,3,122,0.0454
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1674.46,67.45%,233,132,674.46,2,0,0,0,0,11,19,21,0.0591,1,24,8,24,0.0327,0,228,0.0773
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1671.2,67.12%,334,222,1106.88,4,115,30,-435.67,2,17,15,9,0.0303,5,3,41,68,0.0474,6,144,0.0967
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1670.49,67.05%,313,172,670.49,1,0,0,0,0,22,15,30,0.0781,6,8,41,8,0.0062,5,289,0.0796
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1666.18,66.62%,334,222,666.18,11,0,0,0,0,26,12,22,0.0209,2,23,6,53,0.0253,0,310,0.0478
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1659.02,65.90%,171,65,612.31,0,103,60,46.71,6,7,33,50,0.0436,3,30,8,8,0.033,3,167,0.0406
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1651.27,65.13%,241,117,578.25,81,60,14,73.02,39,17,23,28,0.0161,4,23,10,73,0.0207,1,8,0.0085
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1647.07,64.71%,506,391,794.03,7,80,31,-146.96,0,27,3,5,0.0788,7,12,35,24,0.0031,3,151,0.0674
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1644.72,64.47%,521,254,644.72,5,0,0,0,0,5,2,30,0.0215,6,4,4,24,0.0008,7,116,0.0974
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1643.72,64.37%,199,98,643.72,6,0,0,0,0,4,27,48,0.0229,1,26,30,13,0.0117,0,368,0.0542
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1641.74,64.17%,333,236,656.55,5,191,101,-14.81,2,29,12,39,0.0619,7,29,26,79,0.0239,7,477,0.077
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1638.91,63.89%,781,386,638.91,413,0,0,0,0,11,12,2,0.0297,5,25,47,23,0.0406,0,113,0.0034
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1632.68,63.27%,98,61,905.8,7,71,27,-273.11,10,14,35,35,0.0559,1,27,25,36,0.0099,5,461,0.0512
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1625.92,62.59%,120,71,625.92,6,0,0,0,0,30,2,49,0.0834,1,6,45,20,0.0288,0,487,0.0647
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1623.89,62.39%,260,130,1037.54,21,426,225,-413.65,60,20,13,39,0.0577,6,10,5,53,0.0012,7,290,0.0238
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1623.41,62.34%,192,136,623.41,1,0,0,0,0,23,38,10,0.0957,2,25,25,28,0.0202,7,252,0.0616
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1617.14,61.71%,178,92,617.14,1,0,0,0,0,7,27,14,0.0448,1,5,18,70,0.0017,0,377,0.0872
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1614.09,61.41%,417,300,844.62,56,87,32,-230.53,25,25,39,9,0.0001,4,19,36,53,0.0169,6,176,0.0245
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1609.98,61.00%,355,170,677.45,0,118,45,-67.47,0,9,12,23,0.0391,1,15,20,17,0.0357,3,461,0.0732
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1606.84,60.68%,329,206,789.95,76,57,17,-183.11,18,21,11,3,0.0061,5,16,28,69,0.008,5,282,0.0217
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1606.19,60.62%,494,374,726.87,25,72,24,-120.67,3,29,4,3,0.0298,7,17,34,23,0.0248,3,399,0.0414
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1599.09,59.91%,209,113,809.73,8,81,26,-210.64,4,15,31,20,0.0462,5,28,45,78,0.0165,7,270,0.0546
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1597.77,59.78%,516,311,597.77,5,0,0,0,0,29,27,14,0.0989,7,21,40,31,0.02,0,364,0.0583
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1593.83,59.38%,380,244,593.83,4,0,0,0,0,23,10,19,0.0463,3,12,19,7,0.0177,0,172,0.0841
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1592.7,59.27%,213,132,503.28,36,108,41,89.42,3,27,26,23,0.0799,1,22,40,23,0.028,3,33,0.0297
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1591.98,59.20%,1671,1006,771.8,5,93,32,-179.82,2,6,5,38,0.0871,7,15,29,43,0.0112,2,143,0.047
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1590.58,59.06%,438,253,590.58,157,0,0,0,0,24,25,8,0.0225,6,24,6,23,0.0321,0,221,0.0104
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1586.15,58.62%,353,265,1112.82,13,268,127,-526.67,1,24,5,9,0.0103,1,5,14,4,0.046,2,165,0.0544
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1584.35,58.43%,124,55,357.82,0,142,69,226.53,2,15,39,47,0.0018,2,14,23,12,0.0179,6,113,0.0688
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1578.5,57.85%,1020,639,743.59,91,323,198,-165.09,77,9,7,40,0.0029,7,21,18,3,0.0384,4,15,0.0153
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1576.75,57.67%,426,285,697.53,1,104,19,-120.78,0,9,22,6,0.018,2,2,48,34,0.0056,2,481,0.0693
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1575.57,57.56%,314,149,916.87,1,399,95,-341.3,0,10,32,16,0.0337,7,2,33,44,0.0091,7,4,0.0733
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1573.77,57.38%,1312,756,398.76,71,496,275,175.01,99,12,27,11,0.0502,4,9,6,73,0.0357,7,180,0.0173
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1571.51,57.15%,322,166,815.56,5,65,19,-244.05,5,8,29,10,0.0022,5,16,34,61,0.0171,2,295,0.0466
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1570.85,57.08%,117,65,570.85,7,0,0,0,0,12,35,28,0.0297,1,12,20,17,0.0104,0,319,0.0499
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1567.38,56.74%,530,364,810.06,152,51,8,-242.68,33,24,9,4,0.0368,4,20,50,66,0.0337,2,180,0.008
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1565.47,56.55%,665,432,677.49,32,174,70,-112.02,3,16,18,11,0.0394,4,21,11,23,0.0363,6,352,0.0322
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1558.58,55.86%,278,138,919.5,1,94,20,-360.91,0,21,33,42,0.0742,5,6,36,41,0.0177,4,34,0.0684
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1556.1,55.61%,251,152,556.1,1,0,0,0,0,21,34,12,0.0647,6,8,13,22,0.0194,0,349,0.0991
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1553.49,55.35%,376,245,553.49,25,0,0,0,0,14,6,6,0.0205,5,3,35,77,0.0257,0,234,0.0436
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1551.53,55.15%,183,85,551.53,0,0,0,0,0,14,25,50,0.0517,2,16,50,77,0.0259,0,336,0.0954
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1551.51,55.15%,480,245,762.82,4,81,30,-211.31,10,26,26,29,0.032,4,18,43,38,0.0261,6,310,0.0355
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1549.63,54.96%,120,71,609.65,5,41,8,-60.03,0,18,6,46,0.0126,1,4,37,80,0.0185,2,93,0.066
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1549.31,54.93%,246,127,800.01,30,82,21,-250.69,10,7,38,13,0.011,5,16,3,45,0.0479,3,223,0.0311
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1544.49,54.45%,1641,1131,718.88,3,95,52,-174.39,7,6,40,2,0.0531,4,28,39,9,0.0101,3,458,0.0646
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1543.56,54.36%,103,59,860.72,2,74,25,-317.16,11,21,38,39,0.0082,1,29,24,21,0.0292,5,251,0.0547
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1542.31,54.23%,396,166,658.93,0,265,132,-116.63,1,4,10,16,0.0361,6,28,26,2,0.0308,7,11,0.0797
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1539.37,53.94%,178,71,417.25,8,97,36,122.12,16,17,7,35,0.0569,2,27,39,34,0.0392,6,296,0.026
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1537.08,53.71%,338,161,766.45,5,154,43,-229.37,0,10,7,41,0.005,6,3,35,24,0.0408,4,114,0.0809
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1535.59,53.56%,143,74,603.02,15,60,20,-67.43,16,18,5,44,0.095,3,12,45,27,0.0239,3,224,0.0192
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1531.2,53.12%,185,84,448.9,0,65,16,82.3,0,17,32,32,0.0029,2,9,42,64,0.0196,3,20,0.0813
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1530.94,53.09%,269,159,767.87,27,70,23,-236.93,17,23,38,19,0.0724,5,12,6,47,0.0291,5,129,0.037
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1528.82,52.88%,257,180,551.19,11,55,21,-22.37,1,24,31,13,0.0189,3,15,34,65,0.0065,4,117,0.0513
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1528.33,52.83%,365,219,936.67,3,78,20,-408.34,0,20,27,16,0.0239,5,25,46,50,0.0352,4,261,0.0889
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1524.37,52.44%,105,66,587.27,1,69,22,-62.9,1,17,35,33,0.0787,5,29,42,44,0.0335,1,102,0.0817
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1523.63,52.36%,298,148,387.69,11,34,10,135.94,5,15,2,23,0.0787,3,13,18,57,0.0378,4,47,0.0231
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1521.87,52.19%,198,117,639.64,70,107,33,-117.77,32,29,25,15,0.0129,5,11,26,34,0.0099,2,232,0.0161
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1519.09,51.91%,353,214,519.09,29,0,0,0,0,22,38,17,0.0451,6,27,18,57,0.0376,0,27,0.0489
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1518.67,51.87%,512,248,518.67,11,0,0,0,0,9,10,20,0.0492,6,28,47,76,0.0245,0,496,0.0423
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1517.92,51.79%,184,89,517.92,0,0,0,0,0,8,36,46,0.0029,5,18,40,4,0.0231,0,137,0.0804
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1516.92,51.69%,310,218,516.92,12,0,0,0,0,29,6,13,0.0362,3,17,11,27,0.0216,0,189,0.0586
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1516.04,51.60%,225,107,547.85,10,69,31,-31.81,5,25,12,40,0.0903,6,20,50,21,0.0213,2,320,0.027
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1513.01,51.30%,186,85,621.15,11,159,86,-108.14,28,11,20,49,0.0891,3,12,20,6,0.0176,2,494,0.0233
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1512.94,51.29%,519,175,323.77,0,110,28,189.16,0,2,21,27,0.0558,4,2,42,46,0.0493,3,107,0.0392
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1512.53,51.25%,486,345,819.33,117,87,24,-306.8,58,18,15,3,0.094,4,8,22,78,0.0143,1,160,0.0079
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1507.38,50.74%,255,144,659.18,1,357,192,-151.8,1,23,19,33,0.075,6,15,4,12,0.0044,4,2,0.0884
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1506.65,50.67%,319,198,1379.16,4,401,170,-872.51,4,15,28,3,0.0739,5,19,32,18,0.0091,4,132,0.0897
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1500.82,50.08%,509,365,500.82,9,0,0,0,0,24,6,48,0.0278,7,17,7,79,0.0115,0,55,0.0878
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1495.06,49.51%,556,285,495.06,0,0,0,0,0,27,33,29,0.049,4,17,28,65,0.0167,0,275,0.0424
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1493.54,49.35%,233,111,672.42,1,132,29,-178.88,0,7,21,30,0.056,1,2,20,38,0.0222,3,409,0.0823
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1493.08,49.31%,145,70,616.97,0,60,16,-123.89,0,15,7,47,0.0922,2,8,19,63,0.0296,1,465,0.0937
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1491.7,49.17%,376,268,597.94,15,62,23,-106.24,5,29,8,15,0.0304,7,10,28,20,0.0152,1,441,0.0512
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1491.01,49.10%,203,101,421.39,4,168,102,69.62,4,11,4,38,0.0332,5,28,7,58,0.0245,7,379,0.0854
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1490.09,49.01%,268,114,466.16,0,143,81,23.93,1,20,21,34,0.0312,2,22,7,21,0.0222,1,390,0.0988
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1489.37,48.94%,726,280,635.98,392,60,15,-146.62,35,2,33,4,0.0336,5,10,40,31,0.0407,3,492,0.0056
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1488.35,48.84%,819,517,950.77,7,157,89,-462.42,11,15,12,27,0.0263,7,30,7,38,0.0294,7,473,0.0618
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1488.27,48.83%,547,428,942.32,3,50,11,-454.05,1,30,2,2,0.0902,7,24,26,67,0.0381,5,292,0.0772
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1485.73,48.57%,289,132,485.73,0,0,0,0,0,17,23,28,0.0248,2,29,50,55,0.0456,0,403,0.0495
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1485.02,48.50%,281,121,485.02,0,0,0,0,0,11,32,9,0.0794,7,27,3,28,0.0005,0,420,0.0514
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1484.92,48.49%,347,236,418.86,9,220,55,66.06,0,15,10,5,0.0937,2,2,33,34,0.0305,4,169,0.0463
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1484.14,48.41%,168,88,549.16,3,202,71,-65.02,3,7,30,47,0.0282,1,5,9,15,0.0265,5,151,0.0575
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,1483.32,48.33%,390,188,791.61,9,162,88,-308.29,22,3,10,20,0.0336,1,19,4,8,0.0335,1,397,0.0335
