date,price,ma_small,ma_medium,ma_large,ma_slope,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss,up_prof,dn_prof,t acum,up acu,dn acu,suma,conds,,
20/07/2020 09:00,3223.9,3214.19,3217.01,3217.14,0.119416,0,2980.99,0,2980.99,2955.23,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
20/07/2020 13:00,3238.6,3216.66,3217.91,3217.99,0.119586,0,2980.99,0,2980.99,2955.23,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
20/07/2020 17:00,3252.8,3220.09,3219.83,3219.5,0.119766,1,0,0.916438,2980.99,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
20/07/2020 21:00,3257.4,3223.82,3220.6,3221.54,0.11995,1,0,0.916438,2985.2,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
21/07/2020 01:00,3262.4,3227.91,3222.65,3222.5,0.120132,1,0,0.916438,2989.79,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
21/07/2020 05:00,3276.4,3232.31,3224.83,3225.09,0.120325,1,0,0.916438,3002.62,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
21/07/2020 09:00,3275.9,3236.92,3227.49,3227.15,0.120526,1,0,0.916438,3002.16,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
21/07/2020 13:00,3271.4,3241.21,3230.17,3229.49,0.120723,1,0,0.916438,2998.04,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
21/07/2020 17:00,3259.7,3243.97,3232.82,3231.51,0.120912,1,0,0.916438,2987.31,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
21/07/2020 21:00,3262.1,3246.95,3235.55,3234.15,0.121104,1,0,0.916438,2989.51,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
22/07/2020 01:00,3261.4,3249.71,3238.23,3236.73,0.121298,1,0,0.916438,2988.87,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
22/07/2020 05:00,3244.7,3251.06,3240.11,3238.52,0.121481,1,0,0.916438,2973.57,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
22/07/2020 09:00,3256.8,3254.34,3242.11,3240.87,0.121676,1,0,0.916438,2984.66,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
22/07/2020 13:00,3267.2,3257.91,3244.77,3243.25,0.121876,1,0,0.916438,2994.19,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
22/07/2020 17:00,3275.6,3261.6,3247.83,3246.17,0.122082,1,0,0.916438,3001.88,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
22/07/2020 21:00,3269.9,3263.84,3250.16,3248.84,0.122283,1,0,0.916438,2996.66,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
23/07/2020 01:00,3275.9,3265.49,3252.8,3251.33,0.122488,1,0,0.916438,3002.16,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
23/07/2020 05:00,3284.1,3267.39,3255.72,3254.22,0.122696,1,0,0.916438,3009.67,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
23/07/2020 09:00,3271.3,3268.03,3257.89,3256.43,0.122896,1,0,0.916438,2997.94,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
23/07/2020 13:00,3260.8,3266.91,3260.26,3258.02,0.123086,1,0,0.916438,2988.32,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
23/07/2020 17:00,3238.1,3264.21,3261.26,3259.25,0.123261,1,0,0.916438,2967.52,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
23/07/2020 21:00,3247.4,3262.5,3262.38,3260.63,0.123445,1,0,0.916438,2976.04,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
24/07/2020 01:00,3226.9,3260.16,3261.82,3260.76,0.123615,1,0,0.916438,2957.25,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
24/07/2020 05:00,3224.7,3257.49,3260.48,3260.13,0.123784,1,0,0.916438,2955.24,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
24/07/2020 09:00,3224.4,3254.84,3258.91,3258.84,0.123953,1,0,0.916438,2954.96,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
24/07/2020 13:00,3210.6,3252.41,3256.44,3256.71,0.124109,1,0,0.916438,2942.32,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
24/07/2020 17:00,3213.7,3249.33,3253.46,3254.5,0.124263,1,0,0.916438,2945.16,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
26/07/2020 21:00,3221.2,3246.04,3250.85,3251.99,0.124423,1,0,0.916438,2952.03,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
27/07/2020 01:00,3227.5,3242.61,3248.76,3249.79,0.124581,1,0,0.916438,2957.8,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
27/07/2020 05:00,3223.5,3239.29,3247.04,3247.61,0.124736,1,0,0.916438,2954.14,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
27/07/2020 09:00,3226,3235.73,3245.32,3246.08,0.124891,1,0,0.916438,2956.43,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
27/07/2020 13:00,3232.2,3232.02,3243.93,3244.72,0.125051,1,0,0.916438,2962.11,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
27/07/2020 17:00,3243.2,3230.01,3243.86,3243.9,0.12521,1,0,0.916438,2972.19,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
27/07/2020 21:00,3249.8,3229.23,3243.52,3244.13,0.12537,1,0,0.916438,2978.24,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
28/07/2020 01:00,3244.1,3229.66,3242.42,3243.55,0.125531,1,0,0.916438,2973.02,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
28/07/2020 05:00,3243.6,3229.39,3240.9,3242.48,0.125695,1,0,0.916438,2972.56,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
28/07/2020 09:00,3232.8,3229.81,3239.13,3240.53,0.125845,1,0,0.916438,2962.66,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
28/07/2020 13:00,3238.4,3230.79,3237.35,3239.1,0.125999,1,0,0.916438,2967.79,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
28/07/2020 17:00,3221.8,3230.6,3234.38,3236.64,0.126145,1,0,0.916438,2952.58,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
28/07/2020 21:00,3228.2,3231.86,3232.33,3234.1,0.126295,1,0,0.916438,2958.44,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
29/07/2020 01:00,3214.4,3231.91,3230.12,3231.51,0.126438,1,0,0.916438,2945.8,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
29/07/2020 05:00,3227.4,3232.35,3229.61,3230,0.126589,1,0,0.916438,2957.71,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
29/07/2020 09:00,3231.2,3232.61,3228.84,3229.68,0.126746,1,0,0.916438,2961.19,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
29/07/2020 13:00,3247.6,3234.34,3229.82,3229.69,0.126916,1,0,0.916438,2976.22,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
29/07/2020 17:00,3264.9,3237.11,3231.74,3231.42,0.127097,1,0,0.916438,2992.08,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
29/07/2020 21:00,3258.6,3239,3233.37,3232.96,0.127271,1,0,0.916438,2986.3,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
30/07/2020 01:00,3254.9,3239.84,3235.48,3234.35,0.127442,1,0,0.916438,2982.91,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
30/07/2020 05:00,3225.6,3238.11,3236.04,3235.03,0.127584,1,0,0.916438,2956.06,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
30/07/2020 09:00,3221.1,3236.46,3236.04,3235.36,0.127718,1,0,0.916438,2951.94,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
30/07/2020 13:00,3243.2,3236.44,3236.79,3236.36,0.127872,1,0,0.916438,2972.19,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
30/07/2020 17:00,3276.1,3239.53,3239.29,3238.57,0.128045,1,0,0.916438,3002.34,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
30/07/2020 21:00,3265.6,3241.47,3241.18,3240.49,0.128217,1,0,0.916438,2992.72,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
31/07/2020 01:00,3261.9,3244.34,3242.59,3242.12,0.128388,1,0,0.916438,2989.33,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
31/07/2020 05:00,3266.6,3247.08,3243.7,3243.68,0.128563,1,0,0.916438,2993.64,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
31/07/2020 09:00,3263,3250.55,3244.33,3244.58,0.128744,1,0,0.916438,2990.34,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
31/07/2020 13:00,3224,3250.31,3243.38,3243.41,0.128898,1,0,0.916438,2954.6,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
31/07/2020 17:00,3277.9,3253.64,3245.01,3244.95,0.129086,1,0,0.916438,3003.99,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
02/08/2020 21:00,3273.3,3255.48,3246.94,3246.3,0.129273,1,0,0.916438,2999.78,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
03/08/2020 01:00,3271.6,3255.96,3248.52,3248.06,0.129458,1,0,0.916438,2998.22,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
03/08/2020 05:00,3267.6,3256.6,3250.7,3249.39,0.129638,1,0,0.916438,2994.55,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
03/08/2020 09:00,3292.3,3259.27,3253.75,3252.59,0.129835,1,0,0.916438,3017.19,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
03/08/2020 13:00,3296.4,3264.33,3257.66,3255.69,0.130042,1,0,0.916438,3020.95,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
03/08/2020 17:00,3296.8,3269.74,3260.96,3259.44,0.130249,1,0,0.916438,3021.31,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
03/08/2020 21:00,3296.1,3273.51,3264.05,3262.56,0.130454,1,0,0.916438,3020.67,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
04/08/2020 01:00,3295.8,3274.92,3266.35,3265.5,0.130663,1,0,0.916438,3020.4,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
04/08/2020 05:00,3288.8,3276.58,3267.49,3267.37,0.130866,1,0,0.916438,3013.98,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
04/08/2020 09:00,3282.3,3278.04,3268.61,3268.16,0.131066,1,0,0.916438,3008.02,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
04/08/2020 13:00,3296.4,3280.16,3270.59,3269.88,0.131275,1,0,0.916438,3020.95,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
04/08/2020 17:00,3307.8,3283.36,3274.5,3272.28,0.13149,1,0,0.916438,3031.39,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
04/08/2020 21:00,3304.5,3289.11,3278.48,3275.87,0.131704,1,0,0.916438,3028.37,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
05/08/2020 01:00,3308.2,3291.28,3281.57,3279.83,0.131923,1,0,0.916438,3031.76,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
05/08/2020 05:00,3325.9,3295.04,3283.94,3283.59,0.132154,1,0,0.916438,3047.98,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
05/08/2020 09:00,3323.6,3298.75,3286.7,3285.75,0.13239,1,0,0.916438,3045.87,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
05/08/2020 13:00,3325.6,3302.89,3289.74,3288.47,0.132616,1,0,0.916438,3047.71,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
05/08/2020 17:00,3325.9,3305.29,3292.56,3291.38,0.132837,1,0,0.916438,3047.98,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
05/08/2020 21:00,3334.3,3308,3295.96,3294.46,0.133068,1,0,0.916438,3055.68,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
06/08/2020 01:00,3324.3,3309.96,3300.73,3297.25,0.133293,1,0,0.916438,3046.51,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
06/08/2020 05:00,3325,3312.03,3302.98,3301.84,0.133518,1,0,0.916438,3047.16,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
06/08/2020 09:00,3324.3,3314.06,3305.4,3303.95,0.133748,1,0,0.916438,3046.51,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
06/08/2020 13:00,3331,3317.08,3308.23,3306.57,0.13398,1,0,0.916438,3052.65,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
06/08/2020 17:00,3351.5,3322.02,3312.23,3310.2,0.134226,1,0,0.916438,3071.44,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
06/08/2020 21:00,3350.2,3325.86,3314.99,3313.95,0.134469,1,0,0.916438,3070.25,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
07/08/2020 01:00,3337.4,3327.98,3316.94,3316,0.134705,1,0,0.916438,3058.52,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
07/08/2020 05:00,3338.6,3330.41,3318.93,3317.92,0.134942,1,0,0.916438,3059.62,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
07/08/2020 09:00,3339.9,3332.68,3321.01,3319.88,0.135177,1,0,0.916438,3060.81,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
07/08/2020 13:00,3345,3334.04,3323.36,3322.1,0.135415,1,0,0.916438,3065.48,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
07/08/2020 17:00,3354.4,3336.24,3326.48,3324.77,0.13566,1,0,0.916438,3074.1,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
09/08/2020 21:00,3349.6,3337.96,3329.69,3327.53,0.135903,1,0,0.916438,3069.7,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
10/08/2020 01:00,3358.1,3340.26,3332.62,3330.98,0.136153,1,0,0.916438,3077.49,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
10/08/2020 05:00,3356.4,3341.84,3334.94,3333.7,0.136401,1,0,0.916438,3075.93,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
10/08/2020 09:00,3356,3344.1,3337.39,3335.9,0.136657,1,0,0.916438,3075.57,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
10/08/2020 13:00,3358,3346.46,3339.76,3338.33,0.136915,1,0,0.916438,3077.4,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
10/08/2020 17:00,3359.6,3348.98,3341.37,3340.66,0.137177,1,0,0.916438,3078.86,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
10/08/2020 21:00,3361.4,3351.15,3343.17,3342.28,0.137441,1,0,0.916438,3080.51,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
11/08/2020 01:00,3366.6,3352.23,3345.12,3344.23,0.137709,1,0,0.916438,3085.28,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
11/08/2020 05:00,3384.4,3354.67,3347.9,3346.9,0.137991,1,0,0.916438,3101.59,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
11/08/2020 09:00,3377.9,3357.56,3349.98,3349.27,0.138275,1,0,0.916438,3095.64,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
11/08/2020 13:00,3376.2,3360.25,3352.45,3351.17,0.138559,1,0,0.916438,3094.08,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
11/08/2020 17:00,3343.1,3360.48,3353.31,3352.03,0.138822,1,0,0.916438,3063.74,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
11/08/2020 21:00,3336.6,3359.88,3353.9,3352.55,0.139079,1,0,0.916438,3057.79,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
12/08/2020 01:00,3336.1,3358.57,3354.14,3353.09,0.139335,1,0,0.916438,3057.33,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
12/08/2020 05:00,3360.7,3359.36,3354.58,3354.44,0.13961,1,0,0.916438,3079.87,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
12/08/2020 09:00,3361.6,3359.61,3355.12,3354.9,0.139882,1,0,0.916438,3080.7,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
12/08/2020 13:00,3377,3361.09,3357.01,3356.12,0.140166,1,0,0.916438,3094.81,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
12/08/2020 17:00,3375.7,3362.49,3358.78,3357.86,0.14045,1,0,0.916438,3093.62,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
12/08/2020 21:00,3371.8,3363.48,3360.3,3359.37,0.140732,1,0,0.916438,3090.05,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
13/08/2020 01:00,3375.7,3364.63,3361.76,3361,0.141015,1,0,0.916438,3093.62,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
13/08/2020 05:00,3374.4,3365.56,3362.71,3362.33,0.141295,1,0,0.916438,3092.43,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
13/08/2020 09:00,3376.7,3366.28,3364,3363.35,0.141587,1,0,0.916438,3094.54,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
13/08/2020 13:00,3386,3366.39,3365.33,3365,0.141885,1,0,0.916438,3103.06,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
13/08/2020 17:00,3375,3366.19,3366.21,3365.77,0.142176,1,0,0.916438,3092.98,2980.99,0,0,0,0,1980.987737,2048.033805,-67.046068,1980.987737,TRUE,,
13/08/2020 21:00,3378.1,3366.32,3367.27,3366.75,0.142467,0,3095.82,0,3095.82,2980.99,114.83,0,114.83,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
14/08/2020 01:00,3378.6,3368.86,3368.25,3367.78,0.142755,1,0,0.916302,3095.82,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
14/08/2020 05:00,3357.9,3370.38,3368.17,3367.78,0.143031,1,0,0.916302,3076.85,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
14/08/2020 09:00,3368.8,3372.71,3368.52,3368.2,0.143313,1,0,0.916302,3086.84,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
14/08/2020 13:00,3374.6,3373.71,3368.9,3368.8,0.143592,1,0,0.916302,3092.15,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
14/08/2020 17:00,3368.8,3374.22,3368.16,3368.9,0.143867,1,0,0.916302,3086.84,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
16/08/2020 21:00,3374.3,3374.03,3367.99,3368.44,0.144147,1,0,0.916302,3091.88,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
17/08/2020 01:00,3376.1,3374.06,3367.98,3368.35,0.144426,1,0,0.916302,3093.53,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
17/08/2020 05:00,3378.2,3374.51,3369.65,3368.45,0.144704,1,0,0.916302,3095.45,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
17/08/2020 09:00,3382.8,3375.02,3371.85,3370.25,0.144985,1,0,0.916302,3099.67,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
17/08/2020 13:00,3386,3375.85,3374.23,3372.5,0.145275,1,0,0.916302,3102.6,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
17/08/2020 17:00,3384.5,3376.41,3375.36,3374.7,0.145564,1,0,0.916302,3101.23,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
17/08/2020 21:00,3389.8,3376.68,3376.7,3376.02,0.145854,1,0,0.916302,3106.08,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
18/08/2020 01:00,3385.5,3377.43,3377.11,3377.1,0.146145,1,0,0.916302,3102.14,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
18/08/2020 05:00,3385.8,3377.98,3377.59,3377.5,0.146435,1,0,0.916302,3102.42,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
18/08/2020 09:00,3389.7,3378.77,3378.44,3378.14,0.146728,1,0,0.916302,3105.99,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
18/08/2020 13:00,3391.4,3381.16,3379.19,3379.03,0.14702,1,0,0.916302,3107.55,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
18/08/2020 17:00,3393,3382.89,3380.08,3379.82,0.147313,1,0,0.916302,3109.01,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
18/08/2020 21:00,3391.3,3384.09,3380.77,3380.59,0.147605,1,0,0.916302,3107.46,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
19/08/2020 01:00,3395.7,3386.01,3381.23,3381.45,0.147893,1,0,0.916302,3111.49,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
19/08/2020 05:00,3394.1,3387.42,3382.14,3381.82,0.148177,1,0,0.916302,3110.02,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
19/08/2020 09:00,3392.3,3388.58,3382.82,3382.6,0.148464,1,0,0.916302,3108.37,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
19/08/2020 13:00,3395.2,3389.79,3383.61,3383.38,0.148752,1,0,0.916302,3111.03,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
19/08/2020 17:00,3373.3,3389.11,3384.34,3383.14,0.149025,1,0,0.916302,3090.96,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
19/08/2020 21:00,3366.9,3387.75,3384.25,3383.55,0.149287,1,0,0.916302,3085.1,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
20/08/2020 01:00,3357.2,3385.8,3383.42,3383.02,0.149544,1,0,0.916302,3076.21,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
20/08/2020 05:00,3362.2,3383.83,3383.11,3382.46,0.149801,1,0,0.916302,3080.79,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
20/08/2020 09:00,3362.1,3382.16,3382.53,3382.15,0.15006,1,0,0.916302,3080.7,3095.82,0,0,0,0,2095.817737,2162.863805,-67.046068,2095.817737,TRUE,,
20/08/2020 13:00,3376.8,3381.51,3382.56,3382.27,0.150328,0,3094.17,0,3094.17,3095.82,-1.64934,0,-1.64934,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
20/08/2020 17:00,3387.4,3381.35,3383,3382.78,0.150602,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
20/08/2020 21:00,3395.4,3381.64,3383.6,3383.56,0.150884,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
21/08/2020 01:00,3393.5,3381.67,3383.96,3384.05,0.151165,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
21/08/2020 05:00,3381.9,3381,3383.83,3383.86,0.151424,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
21/08/2020 09:00,3371.7,3379.29,3382.97,3383.28,0.151681,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
21/08/2020 13:00,3388.6,3378.89,3383.12,3383.23,0.151946,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
21/08/2020 17:00,3396.1,3379.16,3383.61,3383.71,0.152217,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
23/08/2020 21:00,3402.6,3379.69,3384.22,3384.47,0.152492,0,3094.17,0,3094.17,3095.82,0,0,0,0,2094.168397,2161.214465,-67.046068,2094.168397,TRUE,,
