date,price,ma_small_long,ma_medium_long,ma_large_long,ma_small_short,ma_medium_short,ma_large_short,ma_slope,state_signal,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss
07/06/2007 13:00,1502.6,1522.94,1527.6,1528.97,1522.94,1527.16,1529.31,0.360365,7,-1,0,6.70548,9560,9624.37,0,1963413621
07/06/2007 17:00,1489.1,1519.71,1525.35,1528.31,1519.71,1524.97,1528.67,0.356199,7,-1,0,6.70548,9576.77,9624.37,0,1083275088
07/06/2007 21:00,1490.1,1516.91,1523.31,1527.71,1516.91,1522.59,1528.08,0.351577,7,-1,0,6.70548,9527.14,9624.37,0,-1227133513
08/06/2007 01:00,1490.6,1513.9,1521.07,1527.14,1513.9,1520.23,1527.3,0.347172,7,-1,0,6.70548,9548.6,9624.37,0,1083276397
08/06/2007 05:00,1492.9,1511.1,1518.93,1526.44,1511.1,1517.99,1526.3,0.342909,7,-1,0,6.70548,9550.61,9624.37,0,1104420162
08/06/2007 09:00,1487.7,1507.86,1516.55,1525.34,1507.86,1515.55,1525.14,0.338291,7,-1,0,6.70548,9552.63,9624.37,0,1083277597
08/06/2007 13:00,1494.9,1505.46,1514.57,1524.38,1505.46,1513.33,1524.17,0.333977,7,-1,0,6.70548,9537.87,9624.37,0,981706810
08/06/2007 17:00,1507.7,1504.2,1513.06,1523.76,1504.2,1511.99,1523.53,0.330714,7,-1,0,6.70548,9561.34,9624.37,0,1083278504
10/06/2007 21:00,1506,1503.4,1511.71,1523.09,1503.4,1510.83,1522.8,0.326734,7,-1,0,6.70548,9504.35,9624.37,0,-1595273567
11/06/2007 01:00,1505.2,1502.66,1510.56,1522.36,1502.66,1509.45,1522.08,0.323049,7,-1,0,6.70548,9543.24,9624.37,0,1083279374
11/06/2007 05:00,1506.5,1501.9,1509.31,1521.69,1501.9,1508.17,1521.42,0.319514,7,-1,0,6.70548,9553.3,9624.37,0,-1717986918
11/06/2007 09:00,1507.3,1501.04,1508.13,1521.07,1501.04,1506.88,1520.78,0.315996,7,-1,9553.3,0,9553.3,9624.37,-71.0781,1083279769
11/06/2007 13:00,1513.3,1500.49,1507.19,1520.59,1500.49,1506.13,1520.27,0.312673,7,-1,9553.3,0,9553.3,9624.37,0,-613566757
11/06/2007 17:00,1510.3,1500.3,1506.32,1520.02,1500.3,1505.37,1519.65,0.309277,7,-1,9553.3,0,9553.3,9624.37,0,1083279286
11/06/2007 21:00,1508.3,1500.71,1505.51,1519.37,1500.71,1504.92,1518.92,0.305564,7,-1,9553.3,0,9553.3,9624.37,0,1595273567
12/06/2007 01:00,1507.8,1502.04,1505.06,1518.64,1502.04,1504.54,1518.24,0.302013,7,-1,9553.3,0,9553.3,9624.37,0,1083278065
12/06/2007 05:00,1509.4,1503.42,1504.77,1518.02,1503.42,1504.15,1517.5,0.298518,7,-1,9553.3,0,9553.3,9624.37,0,858993459
12/06/2007 09:00,1503.6,1504.35,1504.12,1517.15,1504.35,1503.37,1516.62,0.294648,7,-1,9553.3,0,9553.3,9624.37,0,1083276851
12/06/2007 13:00,1501.9,1504.99,1503.3,1516.25,1504.99,1502.41,1515.7,0.290818,7,-1,9553.3,0,9553.3,9624.37,0,1963413621
12/06/2007 17:00,1490.2,1505.17,1501.83,1515.06,1505.17,1501.27,1514.51,0.286359,7,-1,9553.3,0,9553.3,9624.37,0,1083275600
12/06/2007 21:00,1491.7,1504.94,1500.81,1513.94,1504.94,1500.72,1513.46,0.282395,7,-1,9553.3,0,9553.3,9624.37,0,858993459
13/06/2007 01:00,1492.7,1503.87,1500.34,1512.94,1503.87,1500.91,1512.3,0.278507,7,-1,9553.3,0,9553.3,9624.37,0,1083274035
13/06/2007 05:00,1493,1502.94,1500.53,1511.82,1502.94,1501.05,1511.16,0.274729,1,0,9553.3,0,9553.3,9624.37,0,1840700270
13/06/2007 09:00,1500.5,1502.61,1501.02,1510.89,1502.61,1501.55,1510.2,0.271445,1,0,9553.3,0,9553.3,9624.37,0,1083272411
13/06/2007 13:00,1500.3,1502.16,1501.49,1509.95,1502.16,1501.91,1509.27,0.268022,1,0,9553.3,0,9553.3,9624.37,0,1104420162
13/06/2007 17:00,1514.3,1502.66,1502.5,1509.4,1502.66,1503.24,1508.63,0.265342,1,0,9553.3,0,9553.3,9624.37,0,1083270685
13/06/2007 21:00,1515.1,1502.79,1503.81,1508.79,1502.79,1504.25,1508.14,0.262927,1,0,9553.3,0,9553.3,9624.37,0,-2086126972
14/06/2007 01:00,1515.3,1503.15,1504.78,1508.32,1503.15,1504.63,1507.78,0.26048,1,0,9553.3,0,9553.3,9624.37,0,1083268922
14/06/2007 05:00,1515.1,1503.64,1505.13,1507.96,1503.64,1505.09,1507.32,0.257939,1,0,9553.3,0,9553.3,9624.37,0,-1963413621
14/06/2007 09:00,1516.1,1504.23,1505.61,1507.54,1504.23,1505.63,1506.91,0.25541,1,0,0,6.637,9553.3,9553.3,0,1083266991
14/06/2007 13:00,1523.1,1505.21,1506.47,1507.32,1505.21,1506.46,1506.66,0.253333,1,0,0,6.637,9555.29,9553.3,0,-1840700270
14/06/2007 17:00,1523.9,1506.66,1507.3,1507.09,1506.66,1507.29,1506.54,0.251272,1,0,0,6.637,9555.29,9553.3,0,1083265060
14/06/2007 21:00,1524.2,1508.25,1508.1,1506.98,1508.25,1507.84,1506.51,0.249448,1,0,0,6.637,9580.51,9553.3,0,736280108
15/06/2007 01:00,1524,1510.66,1508.61,1506.95,1510.66,1508.52,1506.68,0.247655,1,0,0,6.637,9588.47,9553.3,0,1083263166
15/06/2007 05:00,1524.5,1513.01,1509.29,1507.13,1513.01,1509.33,1506.92,0.24586,1,0,0,6.637,9588.47,9553.3,0,-1963413621
15/06/2007 09:00,1534.5,1515.99,1510.53,1507.61,1515.99,1510.67,1507.36,0.24468,1,0,0,6.637,9587.14,9553.3,0,1083261103
15/06/2007 13:00,1534.3,1518.94,1511.8,1508.03,1518.94,1511.91,1507.74,0.243501,1,0,0,6.637,9592.45,9553.3,0,245426702
15/06/2007 17:00,1533.1,1521.27,1512.92,1508.38,1521.27,1513.39,1508.05,0.242517,1,0,0,6.637,9623.65,9553.3,0,1083258602
17/06/2007 21:00,1532.6,1523.58,1514.3,1508.67,1523.58,1514.92,1508.56,0.241449,1,0,0,6.637,9622.32,9553.3,0,1227133513
18/06/2007 01:00,1532.9,1524.91,1515.78,1509.17,1524.91,1517.06,1509.33,0.240364,1,0,0,6.637,9622.32,9553.3,0,1083256466
18/06/2007 05:00,1537.6,1526.51,1518.04,1510.04,1526.51,1519.36,1510.58,0.239575,1,0,0,6.637,9624.31,9553.3,0,-858993460
18/06/2007 09:00,1537.4,1528.09,1520.21,1511.25,1528.09,1521.59,1511.79,0.238767,1,0,0,6.637,9627.63,9553.3,0,1083255244
18/06/2007 13:00,1535,1529.51,1522.23,1512.37,1529.51,1523.69,1512.93,0.237728,1,0,9624.31,0,9624.31,9553.3,71.0159,-1840700270
18/06/2007 17:00,1529.5,1530.47,1523.97,1513.34,1530.47,1525.14,1513.87,0.236218,1,0,9624.31,0,9624.31,9553.3,0,1083254564
18/06/2007 21:00,1530.6,1531.01,1525.4,1514.28,1531.01,1526.65,1514.97,0.234599,1,0,9624.31,0,9624.31,9553.3,0,-736280108
19/06/2007 01:00,1530.8,1531.5,1526.85,1515.36,1531.5,1527.48,1515.89,0.232942,1,0,9624.31,0,9624.31,9553.3,0,1083253569
19/06/2007 05:00,1533.8,1532.19,1527.78,1516.34,1532.19,1528.41,1516.56,0.231381,1,0,9624.31,0,9624.31,9553.3,0,-1472560216
19/06/2007 09:00,1528.4,1532.5,1528.41,1516.85,1532.5,1529.07,1517.13,0.229388,1,0,9624.31,0,9624.31,9553.3,0,1083252867
19/06/2007 13:00,1535.1,1533.26,1529.36,1517.58,1533.26,1530.07,1517.9,0.227823,1,0,9624.31,0,9624.31,9553.3,0,1595273567
19/06/2007 17:00,1535.1,1533.3,1530.31,1518.33,1533.3,1531.02,1518.63,0.226285,1,0,9624.31,0,9624.31,9553.3,0,1083252209
19/06/2007 21:00,1533.4,1533.24,1531.13,1519,1533.24,1531.53,1519.3,0.224729,1,0,9624.31,0,9624.31,9553.3,0,-613566757
20/06/2007 01:00,1534.9,1533.36,1531.7,1519.69,1533.36,1532.08,1519.85,0.223188,1,0,9624.31,0,9624.31,9553.3,0,1083251894
20/06/2007 05:00,1537.4,1533.71,1532.34,1520.29,1533.71,1532.75,1520.55,0.221761,1,0,9624.31,0,9624.31,9553.3,0,1472560216
20/06/2007 09:00,1539.7,1534.19,1533.08,1521.03,1534.19,1533.53,1521.35,0.220447,1,0,9624.31,0,9624.31,9553.3,0,1083251836
20/06/2007 13:00,1530.8,1533.71,1533.4,1521.59,1533.71,1533.85,1521.94,0.218681,5,0,9624.31,0,9624.31,9553.3,0,-1349846864
20/06/2007 17:00,1514,1532.04,1532.9,1521.75,1532.04,1532.82,1522.06,0.215335,5,0,9624.31,0,9624.31,9553.3,0,1083252216
20/06/2007 21:00,1514.3,1530.56,1531.94,1521.87,1530.56,1531.82,1522.34,0.211831,5,0,9624.31,0,9624.31,9553.3,0,1104420162
21/06/2007 01:00,1515,1529.52,1531.02,1522.15,1529.52,1530.91,1522.67,0.20824,5,0,9624.31,0,9624.31,9553.3,0,1083252253
21/06/2007 05:00,1517.8,1528.61,1530.29,1522.55,1528.61,1530.17,1523.38,0.204856,5,0,9624.31,0,9624.31,9553.3,0,-1104420162
21/06/2007 09:00,1514.3,1527.43,1529.42,1523.15,1527.43,1529.25,1523.96,0.201072,5,0,9624.31,0,9624.31,9553.3,0,1083252706
21/06/2007 13:00,1513.6,1525.99,1528.5,1523.7,1525.99,1528.04,1524.49,0.19716,5,0,9624.31,0,9624.31,9553.3,0,-858993459
21/06/2007 17:00,1521.1,1525.46,1527.71,1524.41,1525.46,1527.23,1525.22,0.194128,7,-1,0,6.66273,9624.31,9624.31,0,1083253196
21/06/2007 21:00,1520.8,1524.44,1526.92,1525.11,1524.44,1526.52,1525.74,0.191277,7,-1,0,6.66273,9647.63,9624.31,0,981706810
22/06/2007 01:00,1521.4,1523.46,1526.28,1525.63,1523.46,1526.11,1526.28,0.188453,7,-1,0,6.66273,9649.63,9624.31,0,1083254184
22/06/2007 05:00,1516.9,1522.29,1525.68,1526.04,1522.29,1525.43,1526.34,0.18521,7,-1,0,6.66273,9640.97,9624.31,0,-1104420162
22/06/2007 09:00,1517.2,1521.02,1525.04,1526.12,1521.02,1524.75,1526.4,0.182043,7,-1,0,6.66273,9649.63,9624.31,0,1083255522
22/06/2007 13:00,1506.1,1518.79,1523.86,1525.89,1518.79,1523.36,1526.16,0.178229,7,-1,0,6.66273,9661.62,9624.31,0,122713350
22/06/2007 17:00,1507.6,1516.49,1522.61,1525.7,1516.49,1522.32,1525.97,0.174536,7,-1,0,6.66273,9666.29,9624.31,0,1083256693
24/06/2007 21:00,1508.6,1514.91,1521.67,1525.54,1514.91,1521,1525.78,0.171138,7,-1,0,6.66273,9691.61,9624.31,0,-1104420163
25/06/2007 01:00,1509.4,1514.58,1520.45,1525.37,1514.58,1519.71,1525.43,0.167884,7,-1,0,6.66273,9702.93,9624.31,0,1083257826
25/06/2007 05:00,1507.2,1514.07,1519.12,1524.97,1514.07,1518.4,1525,0.164446,1,0,0,6.66273,9701.6,9624.31,0,736280107
25/06/2007 09:00,1507.7,1513.55,1517.9,1524.57,1513.55,1517.05,1524.57,0.161106,1,0,0,6.66273,9710.26,9624.31,0,1083259070
25/06/2007 13:00,1511.7,1513.11,1516.79,1524.25,1513.11,1515.76,1524.26,0.158176,1,0,0,6.66273,9726.92,9624.31,0,0
25/06/2007 17:00,1502.1,1512.24,1515.11,1523.7,1512.24,1513.88,1523.68,0.15508,1,0,0,6.66273,9776.22,9624.31,0,1083260160
25/06/2007 21:00,1501.6,1511.39,1513.3,1523.13,1511.39,1512.42,1522.84,0.151956,1,0,0,6.66273,9778.22,9624.31,0,1104420161
26/06/2007 01:00,1501.6,1509.99,1511.9,1522.31,1509.99,1511.8,1522,0.148884,1,0,0,6.66273,9784.88,9624.31,0,1083261213
26/06/2007 05:00,1500.6,1508.55,1511.27,1521.47,1508.55,1511.11,1521.17,0.145583,1,0,0,6.66273,9770.23,9624.31,0,1595273567
26/06/2007 09:00,1503.4,1507.26,1510.75,1520.72,1507.26,1510.54,1520.42,0.142339,1,0,0,6.66273,9758.9,9624.31,0,1083262449
26/06/2007 13:00,1501.7,1506.18,1510.11,1519.95,1506.18,1509.73,1519.62,0.139467,1,0,0,6.66273,9808.87,9624.31,0,-1840700270
26/06/2007 17:00,1486.1,1503.96,1508.6,1518.78,1503.96,1508.32,1518.3,0.135526,1,0,0,6.66273,9806.87,9624.31,0,1083263780
26/06/2007 21:00,1486.4,1502.55,1507.28,1517.5,1502.55,1506.96,1516.99,0.131484,1,0,0,6.66273,9795.54,9624.31,0,490853406
27/06/2007 01:00,1482.9,1500.79,1505.81,1516.14,1500.79,1505.05,1515.66,0.127202,1,0,0,6.66273,9795.54,9624.31,0,1083265236
27/06/2007 05:00,1485.2,1499.11,1504.1,1514.89,1499.11,1503.27,1514.52,0.123054,1,0,0,6.66273,9794.21,9624.31,0,981706811
27/06/2007 09:00,1482.7,1497.21,1502.29,1513.72,1497.21,1501.34,1513.29,0.118667,1,0,0,6.66273,9787.55,9624.31,0,1083266984
27/06/2007 13:00,1495.1,1496.34,1501.04,1512.84,1496.34,1500.25,1512.38,0.115017,1,0,0,6.66273,9779.55,9624.31,0,-368140054
27/06/2007 17:00,1506.3,1496.24,1500.53,1512.22,1496.24,1499.7,1511.67,0.112353,1,0,0,6.66273,9804.87,9624.31,0,1083268768
27/06/2007 21:00,1507.1,1495.91,1500.05,1511.56,1495.91,1499.75,1511.13,0.109807,1,0,0,6.66273,9812.87,9624.31,0,736280108
28/06/2007 01:00,1509.1,1496.41,1500.2,1511.07,1496.41,1499.82,1510.46,0.107312,1,0,0,6.66273,9806.2,9624.31,0,1083270078
28/06/2007 05:00,1506.1,1496.74,1500.12,1510.35,1496.74,1499.7,1509.72,0.104287,1,0,0,6.66273,9774.89,9624.31,0,-858993459
28/06/2007 09:00,1503.9,1496.9,1499.9,1509.57,1496.9,1499.42,1508.96,0.100904,1,0,0,6.66273,9755.57,9624.31,0,1083271116
28/06/2007 13:00,1510.7,1497.62,1499.96,1509,1497.62,1499.6,1508.34,0.0980891,1,0,0,6.66273,9768.89,9624.31,0,858993459
28/06/2007 17:00,1506,1497.81,1499.9,1508.28,1497.81,1499.51,1507.53,0.0954773,1,0,0,6.66273,9822.2,9624.31,0,1083271987
28/06/2007 21:00,1505.7,1498.09,1499.81,1507.49,1498.09,1499.21,1506.66,0.0928114,1,0,0,6.66273,9820.2,9624.31,0,-1472560215
29/06/2007 01:00,1506.5,1499.55,1499.56,1506.66,1499.55,1499.43,1506.04,0.0902246,1,0,0,6.66273,9824.19,9624.31,0,1083272835
29/06/2007 05:00,1503.8,1500.79,1499.64,1505.98,1500.79,1499.54,1505.78,0.0873572,1,0,0,6.66273,9815.53,9624.31,0,1227133514
29/06/2007 09:00,1508.3,1502.61,1499.96,1505.84,1502.61,1499.88,1505.62,0.0849291,1,0,0,6.66273,9830.86,9624.31,0,1083273874
29/06/2007 13:00,1506.1,1504.1,1500.18,1505.63,1504.1,1500.15,1505.39,0.082755,1,0,0,6.66273,9872.17,9624.31,0,-1595273566
29/06/2007 17:00,1505.4,1505.72,1500.4,1505.39,1505.72,1500.26,1505.08,0.0803629,1,0,0,6.66273,9856.18,9624.31,0,1083275278
01/07/2007 21:00,1506.2,1506.51,1500.54,1505.1,1506.51,1500.48,1504.87,0.0785074,1,0,0,6.66273,9905.48,9624.31,0,-1104420161
02/07/2007 01:00,1507.2,1506.58,1500.8,1504.93,1506.58,1501.54,1504.71,0.0766963,1,0,0,6.66273,9904.15,9624.31,0,1083276258
02/07/2007 05:00,1505.5,1506.46,1501.72,1504.72,1506.46,1502.49,1504.31,0.0748165,1,0,0,6.66273,9909.48,9624.31,0,1349846865
02/07/2007 09:00,1508.7,1506.44,1502.79,1504.41,1506.44,1503.78,1503.99,0.072954,1,0,9890.82,0,9890.82,9624.31,266.509,1083277575
02/07/2007 13:00,1513,1506.93,1504.22,1504.22,1506.93,1505.17,1503.78,0.0714534,1,0,9890.82,0,9890.82,9624.31,0,736280108
02/07/2007 17:00,1520.2,1508.09,1505.89,1504.19,1508.09,1507.05,1503.86,0.0703723,1,0,9890.82,0,9890.82,9624.31,0,1083278782
02/07/2007 21:00,1520.7,1508.81,1507.7,1504.28,1508.81,1508.33,1503.95,0.0692888,1,0,9890.82,0,9890.82,9624.31,0,-2086126972
03/07/2007 01:00,1521,1509.88,1508.93,1504.38,1509.88,1509.06,1504.34,0.0680621,1,0,9890.82,0,9890.82,9624.31,0,1083280186
03/07/2007 05:00,1523.7,1511.16,1509.76,1504.82,1511.16,1509.89,1504.75,0.0670512,1,0,9890.82,0,9890.82,9624.31,0,368140054
03/07/2007 09:00,1523.3,1512.36,1510.53,1505.21,1512.36,1510.6,1505.13,0.0658286,1,0,9890.82,0,9890.82,9624.31,0,1083281247
03/07/2007 13:00,1524.5,1513.84,1511.26,1505.61,1513.84,1511.52,1505.51,0.0648007,1,0,9890.82,0,9890.82,9624.31,0,-1227133513
03/07/2007 17:00,1522.8,1514.88,1512.06,1505.94,1514.88,1512.47,1505.91,0.0635142,1,0,9890.82,0,9890.82,9624.31,0,1083282285
03/07/2007 21:00,1521.8,1516,1512.91,1506.31,1516,1513.02,1506.27,0.0622564,1,0,9890.82,0,9890.82,9624.31,0,245426703
04/07/2007 01:00,1521.6,1517.16,1513.43,1506.66,1517.16,1513.8,1506.53,0.0609546,1,0,9890.82,0,9890.82,9624.31,0,1083282666
04/07/2007 05:00,1525.1,1518.51,1514.34,1506.99,1518.51,1514.77,1507.12,0.0598212,1,0,9890.82,0,9890.82,9624.31,0,-981706810
04/07/2007 09:00,1525.9,1519.84,1515.3,1507.59,1519.84,1515.74,1507.74,0.0590226,1,0,9890.82,0,9890.82,9624.31,0,1083283031
04/07/2007 13:00,1527.4,1521.41,1516.3,1508.23,1521.41,1516.92,1508.4,0.0584399,1,0,9890.82,0,9890.82,9624.31,0,245426703
04/07/2007 21:00,1527.2,1522.73,1517.41,1508.87,1522.73,1517.87,1509.08,0.05786,1,0,9890.82,0,9890.82,9624.31,0,1083283434
05/07/2007 01:00,1527.5,1523.76,1518.32,1509.54,1523.76,1518.93,1509.7,0.057798,1,0,9890.82,0,9890.82,9624.31,0,490853406
05/07/2007 05:00,1526.3,1524.2,1519.29,1510.12,1524.2,1519.98,1510.33,0.0575957,1,0,9890.82,0,9890.82,9624.31,0,1083283924
05/07/2007 09:00,1524.5,1524.47,1520.2,1510.69,1524.47,1520.89,1511.32,0.0572936,1,0,9890.82,0,9890.82,9624.31,0,490853406
05/07/2007 13:00,1518.6,1524.3,1520.79,1511.5,1524.3,1521.46,1512.14,0.0565737,1,0,9890.82,0,9890.82,9624.31,0,1083284692
05/07/2007 17:00,1522.6,1524.22,1521.52,1512.4,1524.22,1522.32,1513.16,0.056163,1,0,9890.82,0,9890.82,9624.31,0,490853406
05/07/2007 21:00,1523.6,1524.24,1522.38,1513.42,1524.24,1523.06,1514.15,0.0556735,1,0,0,6.61638,9890.82,9890.82,0,1083285716
06/07/2007 01:00,1522.7,1524.11,1523.05,1514.36,1524.11,1523.55,1515.17,0.0551784,1,0,0,6.61638,9897.44,9890.82,0,-858993458
06/07/2007 05:00,1525.2,1524.29,1523.63,1515.42,1524.29,1523.8,1515.94,0.0548575,1,0,0,6.61638,9899.42,9890.82,0,1083286732
06/07/2007 09:00,1523.5,1524.41,1523.79,1516.13,1524.41,1523.94,1516.38,0.0543306,1,0,0,6.61638,9891.48,9890.82,0,245426703
06/07/2007 13:00,1527,1524.79,1524.09,1516.65,1524.79,1524.24,1516.89,0.0539566,1,0,0,6.61638,9884.87,9890.82,0,1083287274
06/07/2007 17:00,1531.2,1525.23,1524.57,1517.25,1525.23,1524.62,1517.46,0.053613,1,0,0,6.61638,9861.71,9890.82,0,122713351
08/07/2007 21:00,1531.5,1525.63,1524.94,1517.81,1525.63,1525.02,1518.11,0.0534718,1,0,0,6.61638,9881.56,9890.82,0,1083287925
09/07/2007 01:00,1532.8,1526.01,1525.4,1518.48,1526.01,1525.44,1518.85,0.0536209,1,0,0,6.61638,9903.39,9890.82,0,1227133513
09/07/2007 05:00,1531.8,1526.34,1525.74,1519.18,1526.34,1525.89,1519.39,0.0534667,1,0,0,6.61638,9881.56,9890.82,0,1083289234
09/07/2007 09:00,1532.1,1526.67,1526.19,1519.71,1526.67,1526.4,1520.06,0.0532888,1,0,0,6.61638,9878.91,9890.82,0,-1349846865
09/07/2007 13:00,1531.9,1527.07,1526.67,1520.36,1527.07,1526.92,1520.74,0.0531939,1,0,0,6.61638,9890.16,9890.82,0,1083290360
09/07/2007 17:00,1531.9,1527.6,1527.16,1521.01,1527.6,1527.26,1521.39,0.0532498,1,0,0,6.61638,9906.7,9890.82,0,1104420161
09/07/2007 21:00,1531.7,1528.54,1527.47,1521.64,1528.54,1527.55,1522.1,0.0531633,1,0,0,6.61638,9895.45,9890.82,0,1083291421
10/07/2007 01:00,1531.2,1529.15,1527.72,1522.33,1529.15,1527.74,1522.69,0.052178,1,0,0,6.61638,9811.42,9890.82,0,-1472560216
10/07/2007 05:00,1529,1529.54,1527.8,1522.85,1529.54,1527.83,1523.28,0.051112,1,0,0,6.61638,9820.03,9890.82,0,1083292547
10/07/2007 09:00,1524.5,1529.66,1527.67,1523.31,1529.66,1527.68,1523.77,0.0497606,1,0,0,6.61638,9823.33,9890.82,0,-1
10/07/2007 13:00,1524.1,1529.59,1527.51,1523.77,1529.59,1527.57,1524.23,0.0483515,1,0,0,6.61638,9822.01,9890.82,0,1083293695
10/07/2007 17:00,1509.7,1528.6,1526.72,1523.86,1528.6,1526.83,1524.29,0.0460483,1,0,0,6.61638,9829.95,9890.82,0,2086126971
10/07/2007 21:00,1511,1527.46,1526.08,1523.96,1527.46,1526.45,1524.43,0.0435064,1,0,0,6.61638,9798.85,9890.82,0,1083294661
11/07/2007 01:00,1511.7,1526.06,1525.75,1524.11,1526.06,1525.91,1524.51,0.041399,1,0,0,6.61638,9838.55,9890.82,0,736280107
11/07/2007 05:00,1513.2,1524.76,1525.3,1524.22,1524.76,1525.38,1524.51,0.0394472,1,0,0,6.61638,9845.17,9890.82,0,1083295678
11/07/2007 09:00,1510.8,1523.19,1524.69,1524.17,1523.19,1524.79,1524.27,0.0373983,1,0,0,6.61638,9852.45,9890.82,0,368140053
11/07/2007 13:00,1515,1521.99,1524.32,1524.04,1521.99,1524.28,1524.13,0.0357861,1,0,0,6.61638,9868.99,9890.82,0,1083296863
11/07/2007 17:00,1521.8,1521.25,1524.16,1524.07,1521.25,1524.19,1524.15,0.034428,1,0,0,6.61638,9850.46,9890.82,0,-981706811
11/07/2007 21:00,1523.3,1520.64,1524.15,1524.12,1520.64,1524.01,1524.14,0.0336766,1,0,0,6.61638,9902.07,9890.82,0,1083298391
12/07/2007 01:00,1523.5,1520.04,1523.99,1524.12,1520.04,1523.62,1524.14,0.0328598,1,0,0,6.61638,9895.45,9890.82,0,-1717986918
12/07/2007 05:00,1520.8,1519.26,1523.49,1524.06,1519.26,1523.09,1524.05,0.0318512,1,0,0,6.61638,9895.45,9890.82,0,1083299737
12/07/2007 09:00,1524.8,1518.8,1523.17,1524.07,1518.8,1522.69,1524.1,0.0311372,1,0,0,6.61638,9899.42,9890.82,0,-613566757
12/07/2007 13:00,1535.5,1519.26,1523.3,1524.38,1519.26,1522.87,1524.45,0.0310547,1,0,0,6.61638,9892.81,9890.82,0,1083300790
12/07/2007 17:00,1545.2,1520.74,1523.94,1524.97,1520.74,1523.53,1525.05,0.0320335,2,0,0,6.61638,9935.81,9890.82,0,-981706810
12/07/2007 21:00,1545.8,1522.29,1524.59,1525.57,1522.29,1524.22,1525.58,0.0329994,3,1,0,6.61638,9932.5,9890.82,0,1083301719
13/07/2007 01:00,1545.5,1524.85,1525.24,1526.08,1524.85,1524.9,1526.09,0.0339925,3,1,0,6.61638,9939.12,9890.82,0,1717986919
13/07/2007 05:00,1543.8,1527.19,1525.8,1526.53,1527.19,1525.51,1526.51,0.0348734,3,1,0,6.61638,9941.11,9890.82,0,1083302502
13/07/2007 09:00,1546.1,1529.65,1526.49,1527,1529.65,1526.25,1526.99,0.0359222,3,1,0,6.61638,9944.41,9890.82,0,1595273567
13/07/2007 13:00,1549.8,1532.26,1527.38,1527.56,1532.26,1527.29,1527.56,0.0373315,3,1,0,6.61638,9957.65,9890.82,0,1083303153
13/07/2007 17:00,1549.8,1535.05,1528.37,1528.12,1535.05,1528.56,1528.17,0.0389082,3,1,0,6.61638,9976.17,9890.82,0,245426703
15/07/2007 21:00,1549.9,1537.54,1529.58,1528.71,1537.54,1529.85,1528.82,0.0403057,3,1,0,6.61638,9959.63,9890.82,0,1083303146
16/07/2007 01:00,1548.2,1539.43,1530.72,1529.3,1539.43,1531.77,1529.58,0.0418379,3,1,0,6.61638,9986.1,9890.82,0,-1104420162
16/07/2007 05:00,1551.7,1541.46,1532.72,1530.13,1541.46,1533.81,1530.32,0.0435854,3,1,0,6.61638,9986.1,9890.82,0,1083303138
16/07/2007 09:00,1549.5,1543.31,1534.56,1530.8,1543.31,1535.7,1530.99,0.0451545,3,1,9984.77,0,9984.77,9890.82,93.9525,0
16/07/2007 13:00,1554.3,1545.71,1536.59,1531.57,1545.71,1537.75,1531.8,0.0469777,3,1,9984.77,0,9984.77,9890.82,0,1083303168
16/07/2007 17:00,1549.5,1547.47,1538.31,1532.24,1547.47,1539.69,1532.42,0.0485084,3,1,9984.77,0,9984.77,9890.82,0,-736280108
16/07/2007 21:00,1549.3,1548.46,1540.15,1532.84,1548.46,1541.4,1533.08,0.0500614,3,1,9984.77,0,9984.77,9890.82,0,1083303489
17/07/2007 01:00,1549.6,1548.77,1541.8,1533.5,1548.77,1542.79,1533.66,0.05157,3,1,9984.77,0,9984.77,9890.82,0,-858993460
17/07/2007 05:00,1546.7,1548.84,1542.98,1533.99,1548.84,1543.96,1534.06,0.0528345,3,1,9984.77,0,9984.77,9890.82,0,1083303628
17/07/2007 09:00,1550.7,1549.21,1544.29,1534.47,1549.21,1545.33,1534.55,0.0543345,3,1,9984.77,0,9984.77,9890.82,0,-981706811
17/07/2007 13:00,1549.2,1549.59,1545.51,1534.92,1549.59,1546.74,1534.97,0.0556292,3,1,9984.77,0,9984.77,9890.82,0,1083303511
17/07/2007 17:00,1545,1549.51,1546.66,1535.22,1549.51,1547.75,1535.31,0.0565124,3,1,9984.77,0,9984.77,9890.82,0,736280107
17/07/2007 21:00,1539.8,1548.8,1547.38,1535.42,1548.8,1547.97,1535.51,0.0571194,3,1,9984.77,0,9984.77,9890.82,0,1083303870
18/07/2007 01:00,1538.3,1547.98,1547.51,1535.58,1547.98,1547.62,1535.67,0.0576122,3,1,9984.77,0,9984.77,9890.82,0,-613566758
18/07/2007 05:00,1540.3,1547.29,1547.28,1535.79,1547.29,1547.35,1535.89,0.0582238,3,1,9984.77,0,9984.77,9890.82,0,1083304118
18/07/2007 09:00,1542.1,1546.86,1547.1,1536.04,1546.86,1547.18,1536.15,0.0590271,3,1,9984.77,0,9984.77,9890.82,0,858993458
18/07/2007 13:00,1538.2,1545.89,1546.75,1536.2,1545.89,1546.9,1536.33,0.0595695,3,1,9984.77,0,9984.77,9890.82,0,1083303987
18/07/2007 17:00,1546.6,1545.69,1546.89,1536.59,1545.69,1546.92,1536.78,0.0604963,3,1,9984.77,0,9984.77,9890.82,0,-1349846866
